word,percent_known,freq,trial_order,rt,accuracy
llamarada,96.20689655,1.540098,69,673,1.0
mechón,99.70149,1.540098,51,852,1.0
entorpecer,98.99665552,1.540098,11,1066,1.0
espartero,63.63636364,1.540098,97,1783,1.0
abolladura,95.04132231,1.540098,70,2772,1.0
raciocinio,88.70968,1.536849,79,722,1.0
convergente,98.30795262,1.536849,11,1287,1.0
barbudo,97.31958763,1.536849,54,817,1.0
funcionaria,98.97959184,1.536849,51,700,1.0
deliberar,98.85714286,1.536849,67,5258,1.0
censurar,100.0,1.536849,31,557,1.0
botica,93.53846154,1.536849,37,779,1.0
álgido,87.5,1.536849,85,665,1.0
publicista,99.64222,1.536849,55,566,1.0
diplomado,98.70967742,1.536849,48,580,1.0
sinvergüenza,97.60148,1.536849,97,1129,1.0
ruidoso,99.68553,1.5336,30,787,1.0
arenisca,80.53691275,1.5336,19,3049,1.0
irremediable,99.34210526,1.5336,18,1019,1.0
barniz,98.81305638,1.5336,21,552,1.0
minúsculo,99.0099,1.5336,71,691,1.0
psique,75.72015999999998,1.5336,0,1871,1.0
congoja,92.83387622,1.5336,51,1015,1.0
esférico,98.27586207,1.5336,71,531,1.0
diagnosticar,98.56733524,1.5336,89,620,1.0
náutica,97.91667,1.5336,35,1045,1.0
viso,69.46721,1.530351,80,645,1.0
bombardear,99.3442623,1.530351,80,1402,1.0
pando,46.53465,1.530351,48,1093,0.0
cuaternario,93.90243902,1.530351,87,660,1.0
adagio,81.20567376,1.527102,5,917,1.0
trébol,100.0,1.527102,1,1146,1.0
corcel,96.04316547,1.527102,70,1067,1.0
nublado,99.60938,1.527102,51,551,1.0
nocivo,95.27027,1.527102,52,818,1.0
libertadora,97.27272727,1.527102,53,744,1.0
horrendo,98.79518072,1.527102,46,849,1.0
fatalmente,95.87301587,1.527102,58,570,1.0
lay,5.860805861,1.523853,24,1106,0.0
ahumada,96.61654135,1.523853,59,568,1.0
envase,98.46625767,1.523853,99,793,1.0
fortuito,95.18413598,1.523853,23,681,1.0
ignominia,69.87179487,1.523853,32,2069,1.0
comicidad,77.27272727,1.523853,10,1993,1.0
pasional,98.81306,1.520603,90,690,1.0
umbría,72.58065,1.520603,79,757,1.0
notificado,98.94292,1.520603,22,1996,1.0
cabotaje,65.10791367,1.520603,89,3247,0.0
desván,93.5483871,1.520603,56,140,1.0
maillot,51.17056856,1.520603,39,822,1.0
descaro,98.0952381,1.520603,1,1111,1.0
inciso,97.56944444,1.520603,23,1120,1.0
acallar,85.37414966,1.520603,64,94,0.0
zamorano,86.0424,1.520603,43,771,0.0
opositora,98.9899,1.520603,84,745,1.0
tarot,96.04317,1.520603,2,1090,1.0
prendido,97.70833,1.520603,57,1320,1.0
cadí,35.79335793,1.517354,79,850,0.0
azucarero,99.42528736,1.517354,24,509,1.0
bravura,91.56626506,1.517354,28,958,1.0
aislante,98.84836852,1.517354,87,1072,1.0
clímax,99.33993399,1.517354,4,640,1.0
improcedente,96.16438356,1.517354,52,873,1.0
desagüe,98.50746269,1.517354,63,1102,1.0
aluvión,85.20900322,1.517354,10,843,1.0
cáñamo,88.85448916,1.517354,53,1051,1.0
latón,90.93655589,1.517354,88,970,1.0
monárquica,98.5348,1.517354,93,758,1.0
noria,81.9398,1.514105,47,723,1.0
chalet,89.05472637,1.514105,2,702,1.0
dramatismo,98.25581395,1.514105,28,1003,1.0
balompié,87.08609272,1.514105,84,848,1.0
chorizo,98.86363636,1.514105,27,567,1.0
resonar,96.16613,1.514105,8,1035,1.0
perversidad,98.42767,1.514105,62,933,1.0
puñalada,98.97959,1.514105,5,622,1.0
mingo,46.93252,1.514105,64,506,1.0
dentista,99.2248062,1.514105,55,616,1.0
finamente,98.05825243,1.514105,62,665,1.0
alocución,72.99270073,1.514105,47,1052,1.0
vulgaridad,99.05956,1.514105,1,1761,1.0
amenazadora,99.3442623,1.514105,39,2229,1.0
escrúpulo,98.56630824,1.514105,21,976,1.0
tembloroso,99.66887,1.510856,9,726,1.0
fastidiar,99.41520468,1.510856,57,854,1.0
acomodado,100.0,1.510856,39,672,1.0
traumatismo,99.3921,1.510856,73,672,1.0
igualitario,97.78481013,1.510856,97,752,1.0
afectuoso,99.22178988,1.510856,39,692,1.0
vialidad,78.88676,1.510856,6,2583,1.0
abogar,95.52238806,1.510856,28,657,1.0
seísmo,77.77778,1.510856,49,824,1.0
pelvis,99.00662,1.510856,1,1653,1.0
estira,94.38943894,1.510856,84,1164,1.0
ole,85.92058,1.510856,40,1295,1.0
camorra,80.52805281,1.510856,10,563,1.0
reseñar,97.38562,1.510856,35,639,1.0
equitación,98.5380117,1.507607,88,682,1.0
trienio,76.23456999999998,1.507607,82,662,1.0
momo,44.5122,1.507607,91,704,1.0
safari,98.10811,1.507607,43,746,1.0
condolencia,98.79154079,1.507607,90,844,1.0
retratar,99.68153,1.507607,60,945,1.0
lux,37.06070288,1.507607,32,1225,0.0
sinnúmero,57.06522,1.507607,51,1050,0.0
velado,96.74267,1.507607,41,1031,1.0
dilatado,98.98989899,1.507607,73,543,1.0
franquear,93.81818182,1.507607,48,827,1.0
consultora,98.72204473,1.507607,88,1171,1.0
estructurar,99.34640523,1.507607,89,682,1.0
afeitar,99.6039604,1.507607,27,710,1.0
cataclismo,96.35761589,1.507607,2,828,1.0
cervecería,99.37694704,1.504358,15,1383,1.0
parejo,96.92623,1.504358,19,949,1.0
lóbulo,95.78947368,1.504358,86,747,1.0
amaro,44.91017964,1.504358,81,1765,1.0
santoral,85.52189,1.504358,47,717,1.0
bayoneta,92.32876712,1.504358,14,758,1.0
abortar,99.33774834,1.504358,62,579,1.0
aullido,97.62711864,1.504358,9,1162,1.0
secuencial,98.91892,1.504358,40,732,1.0
subteniente,96.47436,1.504358,25,761,1.0
envidiosa,99.71181556,1.501109,69,875,1.0
gustosamente,99.4047619,1.501109,39,970,1.0
dolorida,95.87628866,1.501109,78,900,1.0
ble,9.749303621000001,1.501109,93,2098,1.0
nuera,98.64407,1.501109,63,1085,1.0
alfabético,99.68454259,1.501109,83,585,1.0
oscurecer,98.94737,1.501109,69,572,1.0
oler,98.29545,1.501109,75,562,1.0
norteño,98.34254,1.501109,66,1967,0.0
calandria,67.65676568,1.501109,64,1946,1.0
ocupacional,98.3165,1.501109,76,705,1.0
drástico,98.17184644,1.497859,9,891,1.0
bosnio,90.05376344,1.497859,12,806,1.0
postular,97.61905,1.497859,73,683,1.0
alertar,99.33333333,1.497859,63,2627,1.0
redundar,96.75325,1.497859,35,939,1.0
vajilla,99.67742,1.497859,31,597,1.0
melgar,49.29078,1.497859,76,845,1.0
hospedaje,98.67109635,1.497859,60,857,1.0
emanación,92.39766082,1.497859,95,634,1.0
desocupado,99.23664122,1.497859,80,648,1.0
gramo,97.68211921,1.497859,1,1061,1.0
desayunar,98.42271293,1.49461,40,719,1.0
fineza,87.85714286,1.49461,29,3413,0.0
odiar,100.0,1.49461,11,844,1.0
papelera,98.96552,1.49461,26,750,1.0
ceiba,37.58169935,1.49461,59,797,0.0
deshecha,92.54237288,1.49461,70,1116,1.0
lirio,96.88195991,1.49461,70,896,1.0
trial,74.44089,1.49461,80,547,1.0
digerir,99.38461538,1.49461,2,1313,1.0
conflictivo,99.0228013,1.49461,70,1304,1.0
pito,99.4152,1.49461,35,1046,1.0
adjudicar,98.92857143,1.49461,36,1000,1.0
sumiso,99.07407,1.49461,71,622,1.0
litúrgico,93.95973154,1.49461,42,1095,1.0
arsénico,97.64492754,1.49461,40,917,1.0
tendero,94.97041,1.49461,7,1946,1.0
desactivar,99.4269341,1.49461,73,836,1.0
envolver,99.41520468,1.49461,81,1250,1.0
cenit,64.55696203,1.4913610000000002,76,1715,1.0
trovador,94.33333,1.4913610000000002,71,681,1.0
chófer,92.95392954,1.4913610000000002,36,828,1.0
georgiano,89.14728682,1.4913610000000002,68,929,1.0
champán,96.21993127,1.4913610000000002,29,632,1.0
acuarela,97.85714286,1.4913610000000002,84,669,1.0
lagartija,98.50299401,1.4913610000000002,31,704,1.0
custodio,96.2962963,1.4913610000000002,47,1610,1.0
maliciosa,99.3220339,1.4913610000000002,36,764,1.0
saturado,99.14286,1.4913610000000002,35,698,1.0
simétrico,98.99329,1.4913610000000002,61,975,1.0
barragán,77.47440273,1.4913610000000002,64,633,1.0
taciturno,92.59259,1.4913610000000002,85,199,0.0
análogamente,95.66787004,1.4913610000000002,8,2807,1.0
indefenso,99.66777409,1.488112,56,570,1.0
airoso,95.28619529,1.488112,66,690,1.0
cobertizo,98.77300613,1.488112,62,967,1.0
sidra,96.62162,1.488112,32,784,1.0
envidioso,99.66101695,1.488112,35,906,1.0
impugnar,98.03921569,1.488112,60,977,1.0
portezuela,83.57143,1.488112,9,1913,1.0
recodo,87.08487,1.488112,48,941,1.0
porrazo,98.03922,1.488112,10,1359,1.0
porro,96.27193,1.488112,55,613,1.0
tácitamente,93.84615,1.488112,91,928,1.0
portera,99.67846,1.4848629999999998,80,986,1.0
asegurador,98.01980198,1.4848629999999998,6,786,1.0
soluble,97.87986,1.4848629999999998,18,797,1.0
anfitriona,99.08536585,1.4848629999999998,28,731,1.0
parnaso,56.36943,1.4848629999999998,11,853,0.0
hedor,92.10526316,1.4848629999999998,38,1193,1.0
nipón,87.44856,1.4848629999999998,27,683,1.0
desnutrición,99.62686567,1.4848629999999998,30,635,1.0
rejilla,98.83041,1.4848629999999998,50,1074,1.0
redundancia,97.0684,1.4848629999999998,37,898,1.0
arbolado,93.51230425,1.481614,98,438,1.0
caldero,99.62121212,1.481614,96,747,1.0
menta,99.31741,1.481614,25,849,1.0
boliche,96.6442953,1.481614,81,1321,1.0
mariachi,98.99329,1.481614,2,1430,1.0
sífilis,96.91781,1.481614,68,777,1.0
felino,98.61386139,1.481614,61,781,1.0
amplificador,99.59677419,1.481614,17,936,1.0
desfilar,99.71830986,1.481614,11,940,1.0
aprensión,88.48484848,1.481614,95,1006,1.0
etnográfico,93.04347826,1.478364,43,1103,1.0
tinción,35.38961,1.478364,38,118,1.0
demóstenes,61.51419558,1.478364,51,1058,0.0
capitalidad,88.38709677,1.478364,89,716,1.0
virtuosismo,89.88764,1.478364,54,946,1.0
secamente,90.67055,1.478364,1,6615,0.0
látex,98.98305085,1.478364,35,551,1.0
azafrán,95.75070822,1.478364,11,673,1.0
hispánico,97.4789916,1.478364,53,929,1.0
gaseosa,99.65986395,1.478364,65,595,1.0
plazoleta,86.33094,1.478364,2,1311,1.0
angustiado,100.0,1.475115,12,1092,1.0
allanar,93.95973154,1.475115,36,814,1.0
sólidamente,98.87324,1.475115,4,876,1.0
cauto,93.76854599,1.475115,31,945,1.0
alquitrán,95.80645161,1.475115,19,799,1.0
parador,95.81006,1.475115,43,1710,0.0
aprovechada,97.83281734,1.471866,20,1304,1.0
cuantificar,98.51301115,1.471866,38,252,0.0
fiasco,95.90443686,1.471866,49,1412,1.0
pegajoso,99.3266,1.471866,86,734,1.0
conferir,94.09722222,1.471866,14,843,1.0
excavar,97.63513514,1.471866,70,728,1.0
talismán,97.76119,1.471866,36,802,1.0
lora,61.58357771,1.471866,47,1026,0.0
yerro,63.61032,1.471866,29,5547,1.0
viñedo,96.77419,1.471866,94,599,1.0
recompensar,99.04153,1.471866,44,958,1.0
deslinde,76.43678161,1.471866,24,1031,1.0
guillotina,96.875,1.471866,62,634,1.0
riada,75.96899,1.468617,96,857,1.0
horroroso,99.65034965,1.468617,61,709,1.0
crisol,86.68555241,1.468617,32,1002,0.0
solsticio,86.87259,1.468617,18,3169,1.0
conmovedor,99.16492693,1.468617,77,1403,1.0
indecente,99.71098266,1.468617,13,874,1.0
pequeñez,98.19277,1.468617,28,599,1.0
dirigencia,67.88079470000001,1.468617,59,640,1.0
corpulento,99.36305732,1.468617,51,625,1.0
precursora,96.62162,1.468617,90,697,1.0
atropellado,99.41176471,1.468617,60,642,1.0
palmar,96.8932,1.468617,66,3263,1.0
torcido,98.8417,1.465368,50,853,1.0
reagrupación,96.09375,1.465368,70,1011,1.0
polilla,98.31081,1.465368,79,826,1.0
combo,95.4825462,1.465368,19,697,1.0
apareamiento,99.34210526,1.465368,67,594,1.0
doria,30.15873016,1.465368,43,955,1.0
altivez,84.0,1.465368,29,1125,1.0
gelatina,99.6978852,1.465368,88,742,1.0
nicotina,98.20359,1.465368,51,610,1.0
doblete,98.3436853,1.465368,71,557,1.0
traficante,99.07919,1.465368,16,701,1.0
penalizar,100.0,1.465368,45,1082,1.0
alegación,89.23076923,1.462119,67,557,1.0
hambrienta,99.58158996,1.462119,41,627,1.0
sobria,98.59649,1.462119,29,1279,1.0
envidiar,100.0,1.462119,97,847,1.0
bálsamo,96.05263158,1.462119,33,890,1.0
terna,70.52632,1.462119,94,1011,1.0
tomillo,93.45238,1.462119,37,610,1.0
envolvente,97.94520548,1.462119,68,803,1.0
cadmio,72.25806452,1.462119,87,910,1.0
tapón,99.32886,1.462119,91,1092,1.0
vivacidad,97.34219,1.462119,73,541,1.0
deslealtad,95.65217391,1.462119,25,735,1.0
amigable,99.69325153,1.462119,51,1836,1.0
volado,97.40821,1.45887,20,817,1.0
generalísimo,97.22222222,1.45887,46,1321,1.0
arrollado,98.57651246,1.45887,41,1189,1.0
platónico,99.38272,1.45887,26,1010,1.0
friso,74.62121212,1.45887,91,1881,1.0
antebrazo,97.4,1.45887,52,866,1.0
utópico,93.61702,1.45887,80,693,1.0
inmaterial,94.75655431,1.45887,49,1872,1.0
castor,98.75,1.45887,65,662,1.0
nano,80.85938,1.45887,29,1464,1.0
pimiento,99.28058,1.45887,20,693,1.0
ocultista,94.70468,1.45887,12,792,1.0
peca,95.79288,1.45887,6,1064,1.0
cebo,98.92086331,1.45887,34,2036,1.0
transistor,94.98525,1.45887,37,1019,1.0
bribón,96.91119691,1.45887,62,738,1.0
inflamable,98.73417722,1.45887,26,899,1.0
obviar,93.71429,1.45562,10,331,1.0
piramidal,97.14286,1.45562,91,880,1.0
geólogo,99.68847352,1.45562,30,904,1.0
otomana,79.04762,1.45562,86,946,1.0
báculo,84.96732026,1.45562,26,937,1.0
agitar,99.33993399,1.45562,14,602,1.0
aprehensión,86.43067847,1.45562,39,722,1.0
upa,37.94466,1.45562,61,1082,0.0
cuestionable,99.68051118,1.45562,35,730,1.0
antonomasia,85.24590164,1.45562,50,987,1.0
inoxidable,99.29453263,1.45562,50,887,1.0
suela,96.91877,1.45562,21,118,0.0
escarnio,73.79310345,1.45562,22,2553,0.0
indiano,77.20090293,1.45562,19,603,1.0
gravamen,76.44787645,1.45562,41,614,1.0
promulgar,98.33333,1.45562,79,735,1.0
letrada,95.23809524,1.452371,78,809,1.0
hostal,97.4025974,1.452371,16,697,1.0
loza,90.94076655,1.452371,98,1029,1.0
indeseable,99.68553459,1.452371,20,1109,1.0
bazo,87.47514911,1.452371,39,546,1.0
reñir,97.33333,1.452371,24,644,1.0
céfiro,53.48189415,1.452371,64,902,1.0
desgarro,98.72611465,1.452371,39,763,1.0
guatemalteca,94.92753623,1.452371,16,1027,1.0
amontonar,96.55172414,1.452371,38,891,1.0
recomponer,96.65653,1.452371,56,632,1.0
conserje,96.07142857,1.452371,36,446,1.0
gascón,63.02816901,1.449122,98,731,0.0
filogenia,60.93189964,1.449122,92,2638,1.0
bardo,72.96511628,1.449122,60,646,1.0
demente,98.58870968,1.449122,67,518,1.0
transgresión,96.30996,1.445873,51,1182,1.0
decaimiento,93.05993691,1.445873,44,1529,1.0
suboficial,91.75627,1.445873,85,861,1.0
palatino,77.12550999999998,1.445873,34,1375,1.0
aguada,96.56160458,1.445873,8,2943,1.0
defectuoso,98.96193772,1.445873,89,701,1.0
bombero,99.65635739,1.445873,39,787,1.0
elle,30.34055728,1.445873,54,1090,0.0
brandy,88.8252149,1.445873,22,753,1.0
esparto,74.19354839,1.445873,52,1005,1.0
pulpo,99.69419,1.445873,58,619,1.0
deposición,94.5686901,1.445873,15,925,1.0
gustoso,99.00990099,1.442624,27,996,1.0
donoso,58.23529412,1.442624,25,1462,1.0
desconsuelo,98.83381924,1.442624,18,890,1.0
posadero,97.18004,1.442624,79,990,1.0
aridez,92.13836478,1.442624,54,625,1.0
escuadrilla,94.09937888,1.442624,66,652,1.0
zafiro,99.66443,1.442624,67,590,1.0
ocultismo,97.61092,1.442624,32,712,1.0
ofendida,99.63235,1.442624,34,1066,1.0
estancado,98.36660617,1.442624,60,934,1.0
propina,99.07121,1.442624,39,746,1.0
vendedora,99.68051,1.439375,63,860,1.0
debutante,97.09302326,1.439375,99,794,1.0
morisca,78.47025,1.439375,19,915,1.0
arribar,93.87096774,1.439375,28,5707,0.0
retrete,99.01316,1.439375,37,840,1.0
desmedido,97.64309764,1.439375,57,1273,1.0
murciana,72.04301,1.439375,26,568,1.0
guadaña,88.36477987,1.439375,55,909,1.0
carrero,69.37269373,1.439375,46,2046,0.0
inmanente,47.52747253,1.439375,53,811,1.0
profana,96.14035,1.439375,37,711,1.0
corsario,92.97188755,1.439375,19,1202,1.0
ladrar,99.66555184,1.439375,68,876,1.0
versado,87.45763000000002,1.439375,69,1987,1.0
hormonal,99.37106918,1.436125,76,716,1.0
afilado,98.91067538,1.436125,1,647,1.0
bolo,92.87128713,1.436125,22,753,1.0
géminis,98.26923077,1.436125,45,508,1.0
defunción,98.73817035,1.436125,35,692,1.0
purificar,98.63014,1.436125,33,809,1.0
accionariado,61.68831169,1.436125,92,1029,0.0
gráficamente,99.4047619,1.436125,26,785,1.0
rumba,98.96907,1.436125,29,1076,1.0
limeño,71.94656489,1.436125,25,672,0.0
arrasado,93.90243902,1.436125,6,832,1.0
ternero,96.61017,1.436125,14,1043,1.0
concurrido,98.37662338,1.436125,65,783,1.0
sancionador,97.3064,1.432876,70,608,1.0
conciliador,98.18481848,1.432876,71,569,1.0
inundado,96.20689655,1.432876,41,556,1.0
perdurable,97.80564,1.432876,58,752,1.0
latir,98.67986799,1.432876,76,705,1.0
formativo,98.46625767,1.432876,56,1002,1.0
domar,98.38187702,1.432876,17,545,1.0
camisón,97.83281734,1.432876,32,629,1.0
apure,81.89415042,1.432876,89,939,1.0
zamba,69.71609000000001,1.432876,29,703,0.0
tacón,100.0,1.432876,0,1317,1.0
orfanato,97.72727,1.432876,12,1200,0.0
coincidente,96.61538462,1.432876,11,4324,0.0
bonete,63.69230769,1.429627,42,753,0.0
quilla,73.40066999999998,1.429627,10,1034,1.0
telar,95.65217,1.429627,88,714,1.0
desgarrado,99.38016529,1.429627,53,867,1.0
criptografía,93.67816092,1.429627,87,939,1.0
baronía,58.07560137,1.429627,43,1082,1.0
visera,91.50327,1.429627,27,2476,1.0
copiloto,99.09365559,1.429627,89,659,1.0
perseguidor,98.47095,1.429627,88,905,1.0
fotografiar,99.17808219,1.426378,32,679,1.0
laborismo,86.45833333,1.426378,60,1318,1.0
viraje,89.03226,1.426378,72,908,1.0
modus,77.58621,1.426378,98,987,1.0
augurio,93.92857143,1.423129,41,1238,1.0
bombeo,98.25174825,1.423129,36,1018,1.0
epitafio,92.67605634,1.423129,0,2561,1.0
polinización,96.73591,1.423129,55,831,1.0
arrancada,97.5862069,1.423129,94,1285,1.0
dicción,90.47619048,1.423129,63,2325,1.0
mensajería,100.0,1.423129,98,901,1.0
inhalación,99.30313589,1.423129,46,700,1.0
premura,89.66667,1.423129,52,837,1.0
envasado,98.98648649,1.423129,5,676,1.0
desguace,76.37540453,1.423129,42,580,1.0
papeleta,97.87986,1.423129,88,563,1.0
veraneo,91.60305,1.423129,14,715,1.0
caber,84.375,1.423129,71,2217,1.0
verdor,82.35294,1.423129,85,1050,1.0
torpemente,96.08434,1.41988,85,3395,1.0
evangélico,99.74293059,1.41988,17,974,1.0
encauzar,89.81132075,1.41988,36,42,0.0
redada,94.60317,1.41988,31,800,1.0
autorretrato,96.77419355,1.41988,94,545,1.0
inminencia,93.51535836,1.41988,19,1642,1.0
frivolidad,96.15384615,1.41988,25,1019,1.0
fetichismo,95.84664537,1.41988,86,950,1.0
toga,92.78689,1.416631,94,864,1.0
cueto,50.91463415,1.416631,78,2541,0.0
serrana,86.80982,1.416631,30,721,1.0
embarcadero,98.65771812,1.416631,61,785,1.0
toledano,77.41935,1.416631,37,616,1.0
reacio,90.88235,1.416631,73,612,1.0
angelina,84.56973294,1.416631,14,1671,1.0
horquilla,96.52509653,1.416631,84,2476,1.0
escapada,99.05063291,1.416631,37,586,1.0
aparejo,89.36170213,1.416631,92,919,1.0
arcipreste,66.56050955,1.413381,71,897,1.0
moderador,98.88268,1.413381,19,747,1.0
revestir,97.53086,1.413381,76,1459,1.0
buscada,97.71863118,1.413381,98,591,1.0
vandalismo,98.83041,1.413381,36,760,1.0
habitable,99.28057554,1.413381,56,716,1.0
ruidosamente,99.68153,1.413381,28,802,1.0
subestimar,99.37304,1.410132,82,860,1.0
glosario,98.66220736,1.410132,88,618,1.0
adrenalina,98.95470383,1.410132,51,617,1.0
salvavidas,99.6124,1.410132,59,1071,1.0
neumático,98.37209,1.410132,31,712,1.0
infrarrojo,99.04458599,1.410132,36,792,1.0
sigilo,95.08197,1.410132,2,790,1.0
intrépido,97.10982659,1.410132,7,654,1.0
cereza,100.0,1.410132,80,811,1.0
espadaña,48.72611465,1.410132,21,2428,0.0
parla,71.85629,1.410132,32,1021,1.0
enmascarado,97.73584906,1.410132,10,642,1.0
argot,81.55844156,1.410132,52,820,1.0
aspereza,95.66666667,1.410132,56,1317,1.0
simplista,97.14286,1.410132,20,829,1.0
salubridad,95.45455,1.410132,3,900,1.0
corneta,98.86792453,1.410132,88,714,1.0
monografía,98.4985,1.410132,48,1530,1.0
proeza,93.05994,1.406883,46,760,1.0
lombriz,99.38650307,1.406883,50,1325,1.0
pastilla,99.30796,1.406883,56,745,1.0
sociable,99.62825,1.406883,74,1005,1.0
frecuentar,99.59839357,1.406883,47,1809,1.0
crono,86.2745098,1.406883,14,8172,0.0
expresividad,99.01315789,1.406883,21,645,1.0
madriguera,98.7012987,1.406883,18,926,1.0
ciprés,92.35127479,1.406883,15,651,1.0
enfermar,100.0,1.406883,85,788,1.0
demasía,89.24302789,1.406883,81,546,1.0
pentecostés,93.58108,1.406883,9,1570,1.0
mallorquín,76.4091858,1.403634,9,1239,1.0
hendidura,95.83333333,1.403634,12,773,1.0
repostería,99.38272,1.403634,40,705,1.0
padecimiento,96.8652,1.403634,84,1855,1.0
métrico,98.93993,1.403634,60,652,1.0
asesorar,99.63898917,1.403634,45,845,1.0
coquetería,98.26989619,1.403634,76,1044,1.0
ranura,100.0,1.403634,50,889,1.0
inmoralidad,98.72611465,1.403634,33,4468,1.0
equipar,98.99665552,1.403634,73,688,1.0
lacra,95.80838323,1.403634,27,797,1.0
vocero,94.16667,1.403634,25,1589,1.0
mitra,66.54411999999999,1.403634,21,4074,1.0
peñasco,95.83333,1.403634,34,714,1.0
moderar,99.35065,1.403634,78,755,1.0
rudeza,97.77778,1.400385,27,1554,1.0
reprobación,94.10029,1.400385,98,874,1.0
latido,100.0,1.400385,51,1404,1.0
gasolinera,99.29078014,1.400385,81,742,1.0
tacha,86.41509,1.400385,50,677,1.0
hilado,93.75,1.400385,67,578,1.0
críticamente,97.94117647,1.400385,86,765,1.0
dañino,98.75,1.400385,32,1070,1.0
inimaginable,98.13664596,1.400385,48,1152,1.0
flotación,93.78881988,1.400385,20,792,1.0
enderezar,99.32432432,1.3971360000000002,86,2282,1.0
hediondo,89.64285714,1.3971360000000002,27,788,1.0
caballito,99.63099631,1.3971360000000002,86,1116,1.0
varita,96.89655,1.3971360000000002,96,601,1.0
aerodinámica,98.61591696,1.3971360000000002,17,1018,1.0
techumbre,67.68706999999999,1.3971360000000002,53,2018,0.0
ensamblaje,98.84615385,1.3971360000000002,63,756,1.0
honestamente,99.38080495,1.3971360000000002,15,623,1.0
espín,63.85135135,1.3971360000000002,74,968,1.0
pira,66.77419,1.3971360000000002,32,631,1.0
entrevistar,99.71181556,1.3971360000000002,54,741,1.0
forro,97.66666667,1.3971360000000002,90,616,1.0
estamento,77.81690141,1.3971360000000002,48,2402,0.0
síndico,64.48598,1.3971360000000002,93,2749,0.0
adivinación,93.98194584,1.393887,29,748,1.0
flanqueado,93.12977099,1.393887,87,1576,1.0
reajuste,97.8979,1.393887,39,901,1.0
donaire,67.03296703,1.393887,83,1563,0.0
directriz,96.90522244,1.393887,33,749,1.0
altercado,96.63299663,1.393887,60,710,1.0
catastrófico,98.84057971,1.393887,6,685,1.0
anzuelo,98.45679012,1.393887,36,825,1.0
