story_num,speaker,fname,utt_num,utt_translation,sent_num,words,sent_translation
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,63,I picked up the child.  I spoke.  Why are you so lazy/sleep so much (lit: why do your eyes flutter?),2,"['*', 'gA', 'xai', '-ha', '-xa']",I certainly spoke!
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,63,I picked up the child.  I spoke.  Why are you so lazy/sleep so much (lit: why do your eyes flutter?),3,"['i', 'i', 'o', '-pa', '*', '-b', '-a', '-p', '-i', '-hi', '-xOixi']","""Why are you so sleepy?"""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,64,(Your) father (lit: 'thick one') hunts quickly.  If there are animals.,1,"['xIbigaI', '-si', 'is', 'ai', '-hI', '-xoI', '-koI']",Your father [lit: 'thick/strong one'] certainly hunts quickly!
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,64,(Your) father (lit: 'thick one') hunts quickly.  If there are animals.,2,"['is', 'Aag', '-i', '-so']",When there are animals.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,65,He is sleeping/It seems. He (nevertheless) almost shoots an animal.  From inside the canoe (as is known).,-1,,
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,65,He is sleeping/It seems. He (nevertheless) almost shoots an animal.  From inside the canoe (as is known).,1,"['hi', 't', '-ab', '-i', '-si']",He is sleeping.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,65,He is sleeping/It seems. He (nevertheless) almost shoots an animal.  From inside the canoe (as is known).,2,"['*', 'xigiAbi', '-so']",[It] seems.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,65,He is sleeping/It seems. He (nevertheless) almost shoots an animal.  From inside the canoe (as is known).,3,"['hi', '-o', 's', 'ib', '-Ao', '-b', '-AbagaI']",From inside he almost shoots an animal.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,65,He is sleeping/It seems. He (nevertheless) almost shoots an animal.  From inside the canoe (as is known).,4,"['*', 'xagao', 'aag', '-i', '-sai']","From inside the canoe, (as has been mentioned)."
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,66,He is ignorant. He is not. (He is ignorant - not.),-1,,
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,66,He is ignorant. He is not. (He is ignorant - not.),1,"['hi', 'o', '-s', 'ai', '-si']",He is ignorant.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,66,He is ignorant. He is not. (He is ignorant - not.),2,"['*', 'xaab', 'A', '-hA']",Certainly not.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,67,"Xoii thus, Xoii thus was very angry with his wife.",1,"['hi', 'aigIa', 'xoii', 'hi', 'aigIa', 'kagI', 'otI', '*', '-sai', '-ha', '-xa', 'xaI']","(As has been mentioned,) thus Xoii certainly was angry with [his brother's] wife!"
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,68,(He) yelled.  Don't (let) your son flop on the ground.,1,"['*', 'xaotI']",[He] yelled.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,68,(He) yelled.  Don't (let) your son flop on the ground.,2,"['*', 'big', '-O', 'hoaga', 'It', '-a', '-o', '-p', '-i', '-sahaxaI']","""Don't let your son flop on the ground."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,69,I spoke loudly/clearly.  Did he fall down (into the fire) right now?,1,"['ti', 'gA', 'xai', '-s', '-o', '-p', '-aI']",I spoke.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,69,I spoke loudly/clearly.  Did he fall down (into the fire) right now?,2,"['hi', 'o', '-b', '-a', '-hoi', '-hI', 'pixAi', '-xIga']","""Did he fall down [into the fire] just now?"""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,70,He fell so long ago.  (So I ask) are his clothes really messed up?,1,"['hi', 'so', 'xOgi', '-O', 'bo', '-g', '-A', '-ha', '-taIo', 'so', 'xOgi', '-O']",[Because] he certainly fell so long ago.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,70,He fell so long ago.  (So I ask) are his clothes really messed up?,2,"['hi', 'aigIa', 'i', 'AbahIooi', 'a', '-hA', '-xai']",He thus certainly is ugly.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,70,He fell so long ago.  (So I ask) are his clothes really messed up?,3,"['baOsa', 'Oxiai', '*', '-hi']",[Are his] clothes [twisted] around?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,71,I thus spoke to him on the ground. I picked him up.  XitaIoi thus said Kato you are very sleepy (lit: your eyes flutter).,1,"['ti', 'xaigIa', 'big', '-O', 'i', 'ahoa', '-o', '-p', '-Abag', '-aO']",I thus almost talked to him on the ground.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,71,I thus spoke to him on the ground. I picked him up.  XitaIoi thus said Kato you are very sleepy (lit: your eyes flutter).,2,"['*', 'hi', 'xoA', 'O', '-p', 'ai', '-xai']",[I] picked him up.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,71,I thus spoke to him on the ground. I picked him up.  XitaIoi thus said Kato you are very sleepy (lit: your eyes flutter).,3,"['xitaIoi', 'hi', 'aigIa', 'gA', 'xai', '-ha']",XitaIoi thus certainly spoke.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,71,I thus spoke to him on the ground. I picked him up.  XitaIoi thus said Kato you are very sleepy (lit: your eyes flutter).,4,"['katO', 'hi', 'o', '*', '-b', '-a', '-p', '-I', 'ai']","""Kato, you are very sleepy."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,72,You are ignorant.  You don't get up.,1,"['xi', 'gIa', 'oa', '-s', 'aga', '-I']",""" Well, you are ignorant."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,72,You are ignorant.  You don't get up.,2,"['*', 'xit', '-ab', '-i', '-koI']","""[ You] don't get up!"""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,73,Hoagaixoxai's wife nearly pierced his hand.  To his wife (he said) don't arrow me.  He tied her.  Thus his wife did not arrow him.,1,"['hoagaixoOxai', 'hi', 'aigIa', 'I', 'kagi', 'hi', 'o', 'siib', '-A', '-o', '-p', '-Abai', '-xi']",Hoagaixoxai's wife nearly pierced his hand.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,73,Hoagaixoxai's wife nearly pierced his hand.  To his wife (he said) don't arrow me.  He tied her.  Thus his wife did not arrow him.,2,"['xI', 'kagihi', 'gIxa', '*', '-o', 'Ib', '-I', '-sahaAi']","[He spoke to his wife:] ""Don't you, her/my wife, arrow me."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,73,Hoagaixoxai's wife nearly pierced his hand.  To his wife (he said) don't arrow me.  He tied her.  Thus his wife did not arrow him.,3,"['*', 'taIgA', '-hoI', '-ta', '-hA']",[He] certainly tied her.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,73,Hoagaixoxai's wife nearly pierced his hand.  To his wife (he said) don't arrow me.  He tied her.  Thus his wife did not arrow him.,4,"['a', 'kagi', 'hi', 'o', 'siib', '-i', '-hiab', '-aO']",Thus [his] wife did not pierce his hand.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,74,Well then I picked him up.,1,"['ti', 'xaigIa', 'hI', 'xoA', 'O', '-p', 'ai', '-xai']",I thus picked him up!
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,75,I thus spoke.  Has XopIsi just fallen into the fire?,1,"['ti', 'xaigIa', 'gA', 'xai']",I thus spoke.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,75,I thus spoke.  Has XopIsi just fallen into the fire?,2,"['xopIsi', 'o', '-b', '-a', '-hoi', '-hI', 'pixAi', '-xIga']","""Did XopIsi fall [into the fire] just now?"""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,76,Did he fall into the fire now?,1,"['*', 'hoa', '-O', 'bOi', '-hI', 'pixAi', '-xIga']",Did [he] fall into the fire just now?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,77,I picked him up there.  I picked him up.  Then I put him down there.,1,"['*', 'gA', 'o', '-p', '-aO']",[I] picked [him] up there.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,77,I picked him up there.  I picked him up.  Then I put him down there.,2,"['*', 'hi', 'xoA', 'o', '-p', 'aI']",[I] picked him up.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,77,I picked him up there.  I picked him up.  Then I put him down there.,3,"['*', 'hi', 'gA', '*', '-b', '-ab', 'ai', '-xai']",[I] was putting him down there.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,78,He stopped crying. I went to sleep again.,1,"['hi', 's', '-Ab', '-aO']",He didn't cry.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,78,He stopped crying. I went to sleep again.,2,"['*', 'xaitA', '-iIg', '-A', '-a', '-hoI', '-ta', '-haI']",[I] began to leave again to continue to sleep.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,79,"Milked, he stopped crying. (i.e. when he got milk he stopped crying.)",-1,,
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,79,"Milked, he stopped crying. (i.e. when he got milk he stopped crying.)",1,"['*', 'bog', '*', '-aO']",[He got] milk.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,79,"Milked, he stopped crying. (i.e. when he got milk he stopped crying.)",2,"['*', 'hiisI', '-hiab', '-aO']",[He] didn't cry.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,80,You stop crying. I'm picking you up now (as we have seen in this discourse).,1,"['*', 'sa', '-ab', '-A', '-xai', '-xAi']",[You] don't cry.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,80,You stop crying. I'm picking you up now (as we have seen in this discourse).,2,"['tIi', 'gIxai', 'xoA', 'o', '-p', '-i', '-sai']","(As has been mentioned,) I picked you up."
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,81,Xopisi thus pulled his daughter up angry.  He (then) went to sleep again.,1,"['xopIsi', 'hi', 'aigIa', 'ka', 'Ot', 'Agi', 'tig', '-a', '-o', '-p', '-aO']",Xopisi thus pulled his daughter [Kato] up angrily.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,81,Xopisi thus pulled his daughter up angry.  He (then) went to sleep again.,2,"['*', 'xaitA', '-o', '-b', '-I', '-ta', '-hA', '-xai']",[He] certainly went to sleep again.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,82,Hoagaixoxai woke up.  I spoke up.  Hoagaixoxai did (he) fall (in the fire)?,1,"['hi', 'aigIa', 'hoagaIxoxaI', 'ip', '-o', '-p', '-aO']",Hoagaixoxai woke up.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,82,Hoagaixoxai woke up.  I spoke up.  Hoagaixoxai did (he) fall (in the fire)?,2,"['tIi', 'gA', 'xai', '-a', '-o', '-p', '-i', '-so']",I spoke up.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,82,Hoagaixoxai woke up.  I spoke up.  Hoagaixoxai did (he) fall (in the fire)?,3,"['hoagaIxoxaI', '*', 'hoaI', 'bOi', '-hI']","""Hoagaixoxai, did [he] fall in the fire?"""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,83,Will you stop being so sleepy?,1,"['hi', 'o', '*', '-b', '-a', '-p', '-i', 'aag', '-ab', '-i', '-hI']",Was he [Hoagaixoxai] so sleepy?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,84,Do not be so sleepy!,1,"['hi', 'o', '*', '-b', '-a', '-p', '-i', 'aag', '-ab', '-i', '-sahaxaI']",He mustn't be so sleepy!
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,85,Did (he) fall in the fire?  You might (have) been ignorant of it.,1,"['*', 'hoaI', 'bOi', '-hI']",Did [Tixohoi] fall in the fire?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,85,Did (he) fall in the fire?  You might (have) been ignorant of it.,2,"['hi', 'O', '-s', 'aa', '-hiab', '-a', '-hAxai']",He/you might have been unaware.  ###Possibly: He might not have been unaware.  Double negatives with ignorant/unaware.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,86,You were completely ignorant.  (You) were on the ground by the ashes weren't you?,1,"['xi', 'O', '-s', 'aa', '-hiab', '-aO']",She/you were completely ignorant.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,86,You were completely ignorant.  (You) were on the ground by the ashes weren't you?,2,"['*', 'big', '-O', 'ahoAtI', 'ohoa', '*', '-hAxai']",[You] might have been on the ground by the ashes?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,87,I strong one (will) get him.,1,"['tIi', 'xibigaI', '-si', 'hi', '-gI', 'oA', 'O', '-p', 'ai', '-xai']","I, the thick/strong one, will pick him up."
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,88,I thus spoke strongly.  Is TixohOi eating dirt right now?,1,"['tIi', 'xaigIa', 'gA', 'xai', '-ai', '-aI']",I thus spoke!
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,88,I thus spoke strongly.  Is TixohOi eating dirt right now?,2,"['tixohOI', 'big', '-O', 'hi', 'o', '-p', '-i', '-hI', 'pixAi', '-xIga']",Is TixohOi eating dirt right now?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,89,Did he get burned? (lit: did he fall into (the fire)),1,"['hi', 'o', '-b', '-a', '-hoi', '-hI']",Did he fall [into the fire]?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,90,It almost fell down (as we have been saying) into (the fire)?  Did the cloth fall into (the fire)?,1,"['hi', 'o', '-b', '-a', '-hoi', '-sai', '-xAag', '-abagaI']","(As has been mentioned,) he almost fell down."
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,90,It almost fell down (as we have been saying) into (the fire)?  Did the cloth fall into (the fire)?,2,"['baOsa', 'O', '-xiai', '-hI']",Did the cloth fall [into the fire]?
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,91,Thus I moved towards him.  By the side (of the fire) I turned around to go again.,1,"['xaI', 'hi', 'aigIa', 'ti', 'xo', '-o', '*', '-gIa', '-xi']",Thus I certainly moved towards him.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,91,Thus I moved towards him.  By the side (of the fire) I turned around to go again.,2,"['*', 'XohoA', '-o', '-b', '-Aa', 'bO', '-p', '-a']",By the side [of the fire] [I] turned around.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,91,Thus I moved towards him.  By the side (of the fire) I turned around to go again.,3,"['*', 'Xo', '-p', '-i', '-ta', '-p', '-aI']",[I] went again.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,92,I thus spoke.  I almost called (sent my voice up and down the river bank) ToIao.,1,"['tIi', 'xaigIa', 'gA']",I thus spoke.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,92,I thus spoke.  I almost called (sent my voice up and down the river bank) ToIao.,2,"['toIao', 'tIi', 'OsibAop', '-iig', '-AbagaI']",I almost continued to shout about ToIao.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,93,Thus I spoke right there.  He almost sat in the fire.  He's crying.,1,"['xaI', 'tIi', 'gA', '-sai', 'gai', 'gOi']","(As has been mentioned,) thus I spoke right there."
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,93,Thus I spoke right there.  He almost sat in the fire.  He's crying.,2,"['hi', 'o', '-b', '-A', '-ab', '-Abai', 'hoaI']",He almost was sitting in the fire.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,93,Thus I spoke right there.  He almost sat in the fire.  He's crying.,3,"['hi', 'sA', '-i', '-xI']",Certainly he cried.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,94,Hoagaixoxoai is unaware.  He's not there.,1,"['hoagaixoOxai', 'hi', 'o', '-s', 'aa']",Hoagaixoxoai is unaware.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,94,Hoagaixoxoai is unaware.  He's not there.,2,"['hi', 'ab', 'a', '-haI', '-xai']",He's not [there].
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,95,Well XopIsi finished pulling his child (Kato) up angrily.  Then he went down to sleep again.,1,"['hi', 'aigIa', 'xopIsi', 'hi', 'aigIa', 'ka', 'Ot', 'a', '-O', '-p', '-iig', '-aO']",Well XopIsi finished pulling his daughter [Kato] up angrily.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,95,Well XopIsi finished pulling his child (Kato) up angrily.  Then he went down to sleep again.,2,"['*', 'xaitA', '-iIg', '-A', '-o', '-b', '-I', '-ta', '-hA']",[He] certainly went down to continue to sleep again.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,96,He (XopIsi) spoke.  I was not ignorant of it.  I intended to sleep.,1,"['hi', 'gA', 'xai', '-aI']",He [XopIsi] spoke.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,96,He (XopIsi) spoke.  I was not ignorant of it.  I intended to sleep.,2,"['*', 'k', 'o', '-s', 'a', '-i', '-hiab', '-aO']","""[I] was not ignorant of it."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,96,He (XopIsi) spoke.  I was not ignorant of it.  I intended to sleep.,3,"['*', 'xaitA', '-b', '-iI', '-hai', '-xai']","""[I] intended to sleep."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,97,He thus is sleepy.,-1,,
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,97,He thus is sleepy.,1,"['hi', 'aigIa', 'ko', '*', '-b', '-a', '-p', '-i', 'aagA']",He thus is sleepy.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,98,Hoagaixoxai he thus spoke.  (My) wife was finished being angry.  My wife's angry thus (I) put (the child) up again.,1,"['hoagaixoxai', 'hi', 'aigIa', 'gA', 'xai']",Hoagaixoxai thus spoke.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,98,Hoagaixoxai he thus spoke.  (My) wife was finished being angry.  My wife's angry thus (I) put (the child) up again.,2,"['kagihi', 'ot', '*', '-Ab', 'aag', '-aO']","""[My] wife was finished being angry."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,98,Hoagaixoxai he thus spoke.  (My) wife was finished being angry.  My wife's angry thus (I) put (the child) up again.,3,"['kagihi', 'Oti', '*']","""[My] wife [is] angry."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,98,Hoagaixoxai he thus spoke.  (My) wife was finished being angry.  My wife's angry thus (I) put (the child) up again.,4,"['aigIa', '*', 'ihIhI', '-a', '-p', '-i', '-ta', '-p', '-aI']","""Thus [I] put the child up again."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,99,I thus spoke.  I will put (it) with its mother (that we are talking about).,1,"['tIi', 'xaigIa', 'gA', '-sai']","(As has been mentioned,) I thus spoke."
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,99,I thus spoke.  I will put (it) with its mother (that we are talking about).,2,"['*', 'xihi', '-ab', '-Io']","""[I] was putting [the child]."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,99,I thus spoke.  I will put (it) with its mother (that we are talking about).,3,"['*', 'hi', '*', 'ogI', '-O', 'xio', '*', '-sai']","""With his big [one][his mother] (as has been mentioned)."""
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,100,(I) will put him up there (on the platform) again.,1,"['*', 'hi', 'a', '-p', '-i', '-ta', '-p', '-aI']",[I] will put him up there again.
1,Aogioso,01_KATO'S BABY FALLS NEAR THE FIRE.pdf,101,He does not cry up there.,1,"['hi', 'sA', '-ab', '-AO', '-xai']",He does not cry there.
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,1,So I spoke at first. XigAbaI was bringing your bed back up. He arrowed the snake a couple of times.,1,"['xai', 'ti', 'iga', '-I', 'apaI']",Thus I spoke at first.
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,1,So I spoke at first. XigAbaI was bringing your bed back up. He arrowed the snake a couple of times.,2,"['xigAbaI', 'gI', 'basI', 'ig', 'a', '-b', '-o', '-p', '-a', '-p', '-I']",XigAbaI was bringing your bed back up.
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,1,So I spoke at first. XigAbaI was bringing your bed back up. He arrowed the snake a couple of times.,3,"['*', 'xIs', 'ib', '-A', '-i', '-ta', '-a', '-b', '-o', '-i', '-haI', 'tigaiti']",[He] hit [shot with arrows] the snake a couple of times.
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,2,Certainly the snake nearly bit [him].,1,"['xIs', 'a', '-xAa', '-hA']",Certainly the snake nearly bit [him].
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,3,"Thus ToItoI with (him) it bit at (also). Thus it was a real snake, a bushmaster, they saw.",1,"['xaI', 'toItoI', '*', 'hi', 'xigI', 'a', '-xAa', '-i', '-hA']","Well certainly [the snake] also nearly bit Toitoi. ###Lit: Thus, Toitoi -- the snake certainly nearly bit with/at him."
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,3,"Thus ToItoI with (him) it bit at (also). Thus it was a real snake, a bushmaster, they saw.",2,"['hi', 'agIai', 'tigaiti', '-gIi', 'xibigaA', '*']",It thus [was a] thick/strong 'real snake' [a bushmaster].
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,4,It is a bushmaster. Shoot it!,1,"['tigaiti', '-gIi', 'xaI']",A 'real snake!'
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,4,It is a bushmaster. Shoot it!,2,"['*', 'xis', 'ib', '-A', '-i', '-ta', '-b', '-og', '-aAti']",Shoot the animal!
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,5,Thus the bulk of the people wanted to search carefully down on the ground. Thus (for that) snake.,1,"['hi', 'agIa', '*', 'xogi', 'Aaga', '-O']","They, the bulk [of them], were [there]."
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,5,Thus the bulk of the people wanted to search carefully down on the ground. Thus (for that) snake.,2,"['*', 'xis', 'aihi', 'og', '-a', '-A', '-a', '-b', '-O', '-p', '-a', '-p', '-A']",[They] certainly wanted to find that animal down on the ground!
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,6,"(When I was) with the animal, (it) struck up (at me).",1,"['ti', 'agIa', 'xis', 'igI', '-o', '*']",Because I [was] with the animal.
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,6,"(When I was) with the animal, (it) struck up (at me).",2,"['k', '-A', 'ab', '-O', '-p', '-A', '-p', '-A', '-xaI']",It struck up [at me].
2,XahoApati,02 XigAbaI almost bitten by snake.pdf,7,"I spoke (as I have been doing).  It almost bit him, almost wanted to.",1,"['ti', 'igAI', '-sai']","(As has been mentioned,) I spoke."
