,Line,Spkr,StTime,Content,EnTime
396,397,ATL_se0_ag1_f_01,483.9043,"ten, eleven people in my class.",485.6721
397,398,ATL_int_01,485.9388,"Oh, okay.",486.9623
398,399,ATL_se0_ag1_f_01,487.1254,Sometime- twenty at the most.,489.0607
399,400,ATL_int_01,489.284,Okay. That's a good day.,490.4253
400,401,ATL_int_01,490.4253,(pause 0.19),490.6176
401,402,ATL_int_01,490.6176,Twenty at the most.,491.6225
402,403,ATL_int_01,491.6225,(pause 1.16),492.778
403,404,ATL_int_01,492.778,"What, um,",493.8325
404,405,ATL_int_01,493.8325,(pause 0.45),494.2791
405,406,ATL_int_01,494.2791,what kind of subjects did you take?,495.5445
406,407,ATL_se0_ag1_f_01,497.2751,"Of course the basics. Math, reading and science, social studies.",501.1212
407,408,ATL_se0_ag1_f_01,501.1212,(pause 0.41),501.5321
408,409,ATL_se0_ag1_f_01,501.5321,"Then I got, [um],",502.8967
409,410,ATL_int_01,502.5245,[Gotta] have that.,503.3681
410,411,ATL_se0_ag1_f_01,503.6659,<ts>,503.7403
411,412,ATL_se0_ag1_f_01,503.7403,(pause 0.20),503.945
412,413,ATL_se0_ag1_f_01,503.945,"biology and AP geometry, and",507.5817
413,414,ATL_se0_ag1_f_01,507.5817,(pause 0.46),508.0407
414,415,ATL_se0_ag1_f_01,508.0407,AP,509.0952
415,416,ATL_se0_ag1_f_01,509.0952,(pause 0.74),509.8396
416,417,ATL_se0_ag1_f_01,509.8396,whoever else.,510.9375
417,418,ATL_se0_ag1_f_01,510.9375,(pause 0.16),511.0949
418,419,ATL_se0_ag1_f_01,511.0949,<ts>,511.1834
419,420,ATL_int_01,511.3151,Yeah.,511.6624
420,421,ATL_se0_ag1_f_01,511.6873,"Um,",512.3261
421,422,ATL_se0_ag1_f_01,512.3261,(pause 0.78),513.1077
422,423,ATL_se0_ag1_f_01,513.1077,"all those different maths. And then they had of course, biology, chemistry,",517.1706
423,424,ATL_se0_ag1_f_01,517.1706,(pause 0.79),517.9602
424,425,ATL_se0_ag1_f_01,517.9602,"physical science and all that, economics.",520.95
425,426,ATL_int_01,520.9996,Ooh. Y'all had economics early?,523.1024
426,427,ATL_se0_ag1_f_01,523.111,Mm-hm.,524.159
427,428,ATL_se0_ag1_f_01,524.159,(pause 0.59),524.7479
428,429,ATL_se0_ag1_f_01,524.7479,"[Not] middle school, that was like, high [school.]",526.7453
429,430,ATL_int_01,524.7728,[I-],525.2256
430,431,ATL_int_01,525.2256,(pause 1.36),526.584
431,432,ATL_int_01,526.584,"[Oh], okay. I- I see. I ain't did economics til",529.2264
432,433,ATL_int_01,529.5632,college and shit.,530.7976
433,434,ATL_se0_ag1_f_01,531.1015,"Oh no, I had economics like",532.8259
434,435,ATL_se0_ag1_f_01,532.8259,(pause 0.27),533.0926
435,436,ATL_se0_ag1_f_01,533.0926,tenth grade.,533.9238
436,437,ATL_int_01,534.817,Do you remember anything from the classes?,536.3495
437,438,ATL_se0_ag1_f_01,538.2118,"Course you can remember math, cause that's your money",540.7612
438,439,ATL_se0_ag1_f_01,540.7612,(pause 0.16),540.9163
439,440,ATL_se0_ag1_f_01,540.9163,<cough>,541.3008
440,441,ATL_int_01,541.5139,[Yep.],541.9154
441,442,ATL_se0_ag1_f_01,541.5179,[<cough>],541.9149
442,443,ATL_se0_ag1_f_01,542.6735,<cough>,543.2566
443,444,ATL_se0_ag1_f_01,543.2566,(pause 0.75),544.0086
444,445,ATL_se0_ag1_f_01,544.0086,English and,545.1485
445,446,ATL_se0_ag1_f_01,545.1485,(pause 0.42),545.5702
446,447,ATL_se0_ag1_f_01,545.5702,stuff like that. Literature and stuff like that,547.703
447,448,ATL_se0_ag1_f_01,547.703,(pause 0.70),548.4068
448,449,ATL_se0_ag1_f_01,548.4068,it-,548.8298
449,450,ATL_se0_ag1_f_01,548.8298,(pause 0.14),548.9714
450,451,ATL_se0_ag1_f_01,548.9714,<cough>,549.4365
451,452,ATL_se0_ag1_f_01,549.4365,(pause 0.42),549.8603
452,453,ATL_se0_ag1_f_01,549.8603,broadens your va- vocabulary and,552.1781
453,454,ATL_se0_ag1_f_01,552.1781,(pause 0.42),552.5937
454,455,ATL_se0_ag1_f_01,552.5937,it,553.0279
455,456,ATL_se0_ag1_f_01,553.0279,(pause 0.62),553.6438
456,457,ATL_se0_ag1_f_01,553.6438,"opens your mind to, I guess,",555.6546
457,458,ATL_se0_ag1_f_01,555.6546,(pause 0.36),556.0195
458,459,ATL_se0_ag1_f_01,556.0195,believe and,557.5082
459,460,ATL_se0_ag1_f_01,557.5082,(pause 0.29),557.7998
460,461,ATL_se0_ag1_f_01,557.7998,think. And then of course you got history and stuff.,560.6053
461,462,ATL_se0_ag1_f_01,560.6053,(pause 0.57),561.1759
462,463,ATL_se0_ag1_f_01,561.1759,You got,562.0505
463,464,ATL_se0_ag1_f_01,562.0505,(pause 0.93),562.981
464,465,ATL_se0_ag1_f_01,562.981,"you know, some history-",564.265
465,466,ATL_se0_ag1_f_01,564.265,(pause 0.33),564.5937
466,467,ATL_se0_ag1_f_01,564.5937,"well all history really is our history, [but then] you hear",567.8831
467,468,ATL_int_01,566.7976,[Uh.],567.0581
468,469,ATL_se0_ag1_f_01,568.1808,different aspects and different point of views as you grow older.,571.8839
469,470,ATL_se0_ag1_f_01,571.8839,(pause 0.27),572.1587
470,471,ATL_se0_ag1_f_01,572.1587,And then you eventually get your own mindset. And [chemistry] and science and stuff like that,577.0962
471,472,ATL_int_01,574.9127,[Oh.],575.1609
472,473,ATL_se0_ag1_f_01,577.5818,I ain't really go for all that cause I got a real weak stomach.,580.7058
473,474,ATL_int_01,581.0554,[<laugh>],581.8804
474,475,ATL_se0_ag1_f_01,581.3636,[But],581.797
475,476,ATL_se0_ag1_f_01,582.1843,everything else was- everything else was pretty cool. Like,585.3372
476,477,ATL_se0_ag1_f_01,585.3372,(pause 0.24),585.5791
477,478,ATL_se0_ag1_f_01,585.5791,real cool.,586.4165
478,479,ATL_int_01,586.6336,"You gotta be a certain type of individual to be a doctor, man.",589.9149
479,480,ATL_se0_ag1_f_01,590.2827,Yeah. [And I had- My major] was gonna be nursing.,594.1122
480,481,ATL_int_01,591.0271,[Opening people up and stuff like that.],592.8817
481,482,ATL_int_01,594.1595,[Mm-hm.],594.6247
482,483,ATL_se0_ag1_f_01,594.222,[Like],594.6433
483,484,ATL_se0_ag1_f_01,594.8977,"I switched my major up soon as I took them classes. I'm like, oh, my stomach is",598.9334
484,485,ATL_se0_ag1_f_01,598.9334,(pause 0.09),599.0254
485,486,ATL_se0_ag1_f_01,599.0254,too weak. I was in those classes they was trying to get us to [dissect.],601.9777
486,487,ATL_int_01,602.0594,[<cough> oh boy],602.903
487,488,ATL_se0_ag1_f_01,602.2898,[I'm like dissect?] Only thing I know how to do is gut fish.,605.2477
488,489,ATL_int_01,605.6292,[Yeah. <laugh>],607.7691
489,490,ATL_se0_ag1_f_01,605.8195,"[Like, they got a pig out here.]",607.9862
490,491,ATL_int_01,608.1351,Oh yeah they did.,609.4067
491,492,ATL_se0_ag1_f_01,609.3943,"Frogs, I [hate them.]",611.0132
492,493,ATL_int_01,610.292,[Mm-hm.],610.6069
493,494,ATL_int_01,611.1559,Mm-hm.,611.708
494,495,ATL_se0_ag1_f_01,612.2494,We got all kind of stuff.,613.6327
495,496,ATL_int_01,614.1289,Oh my goodness I [never-],615.5928
496,497,ATL_se0_ag1_f_01,615.4749,[So] I just switched to social work.,617.0378
497,498,ATL_int_01,617.8773,Nah. And that's still something in itself as well.,620.7404
498,499,ATL_se0_ag1_f_01,620.9849,[Cause I do-],621.4315
499,500,ATL_int_01,621.1074,[/It's all/] shit.,621.8166
500,501,ATL_int_01,622.2322,Tell you.,622.6602
501,502,ATL_se0_ag1_f_01,623.0075,[<laugh>] That's what I do. That's what I get.,625.3398
502,503,ATL_int_01,623.0261,[<laugh>],623.8263
503,504,ATL_int_01,625.3975,/Jug/ on /jug/ action right there.,627.4002
504,505,ATL_int_01,627.4002,(pause 0.19),627.5917
505,506,ATL_int_01,627.5917,Let's see.,628.0895
506,507,ATL_int_01,628.0895,(pause 0.91),629.0013
507,508,ATL_int_01,629.0013,"Um, what was your favorite subject though?",631.1041
508,509,ATL_se0_ag1_f_01,632.0425,Math.,632.6628
509,510,ATL_int_01,632.669,I knew it was gonna be math. [The way you talk about m-],635.0571
510,511,ATL_se0_ag1_f_01,633.953,"[Not just because of money, but] just because",636.3473
511,512,ATL_int_01,635.4169,[Yeah.],635.7891
512,513,ATL_se0_ag1_f_01,637.5215,"that's always been the subject that I could like,",639.432
513,514,ATL_se0_ag1_f_01,639.432,(pause 0.45),639.8786
514,515,ATL_se0_ag1_f_01,639.8786,"I could understand fast. Like, my grandma and my cousins",643.1555
515,516,ATL_se0_ag1_f_01,643.1555,(pause 0.17),643.323
516,517,ATL_se0_ag1_f_01,643.323,[they] used to pay me,644.3598
517,518,ATL_int_01,643.3912,[Oh.],643.7448
518,519,ATL_se0_ag1_f_01,644.5014,to do they math work.,645.7033
519,520,ATL_se0_ag1_f_01,645.7033,(pause 0.29),645.9923
520,521,ATL_se0_ag1_f_01,645.9923,Like,646.3438
521,522,ATL_int_01,647.175,Oh shi- I'm finna have you help me out with some math then.,649.9787
522,523,ATL_se0_ag1_f_01,650.0488,"Oh, yeah. I'm a genius in math. My mama is too [like-]",653.9876
523,524,ATL_int_01,653.8635,[Oh] yeah your mom- I can tell your mom was fire with the math.,656.2286
524,525,ATL_se0_ag1_f_01,656.241,My mama was real fire with math.,658.1225
525,526,ATL_se0_ag1_f_01,658.1225,(pause 1.55),659.6774
526,527,ATL_se0_ag1_f_01,659.6774,But I don't even-,660.5086
527,528,ATL_se0_ag1_f_01,660.5086,(pause 0.64),661.1493
528,529,ATL_se0_ag1_f_01,661.1493,"[My daddy real smart with it too], but he-",663.7607
529,530,ATL_int_01,661.1493,[/unintelligible/],663.0102
530,531,ATL_se0_ag1_f_01,664.1143,he don't know like the,665.4789
531,532,ATL_se0_ag1_f_01,665.4789,(pause 0.26),665.7395
532,533,ATL_se0_ag1_f_01,665.7395,once they added all the letters and all that. that's [when you lost him.],669.0102
533,534,ATL_int_01,668.0053,"[Oh, yeah], yeah. Okay, Okay. that's two different type of math [/unintelligible/.]",671.9969
534,535,ATL_se0_ag1_f_01,671.4603,[Yeah.],672.4776
535,536,ATL_se0_ag1_f_01,673.8751,But he can add up some numbers in his head in a heartbeat.,676.8649
536,537,ATL_se0_ag1_f_01,676.8649,(pause 7.04),683.9007
537,538,ATL_se0_ag1_f_01,683.9007,What kind of math you thinking?,685.1227
538,539,ATL_int_01,686.1914,I don't know. I'm just looking at a math book.,688.5361
539,540,ATL_se0_ag1_f_01,689.4975,<cough>,689.8015
540,541,ATL_se0_ag1_f_01,689.8015,(pause 0.16),689.9566
541,542,ATL_se0_ag1_f_01,689.9566,"<cough> Oh, that ain't even yours.",691.4577
542,543,ATL_int_01,691.6456,Hell nah.,692.3775
543,544,ATL_int_01,692.3775,(pause 0.09),692.4643
544,545,ATL_int_01,692.4643,[<laugh>],694.8897
545,546,ATL_se0_ag1_f_01,692.9109,[<cough>],694.9021
546,547,ATL_int_01,695.7705,I bet,696.1799
547,548,ATL_se0_ag1_f_01,696.6017,[<cough>],697.2902
548,549,ATL_int_01,696.6017,"[there's, um],",697.2778
549,550,ATL_int_01,697.5897,This is really my auntie's.,698.9482
550,551,ATL_int_01,698.9482,(pause 0.40),699.3514
551,552,ATL_int_01,699.3514,This joint so old though. I think this joint came out like the eighties.,702.6451
552,553,ATL_int_01,702.6451,(pause 5.22),707.8635
553,554,ATL_int_01,707.8635,The two-thousands finna be considered old.,710.0301
554,555,ATL_se0_ag1_f_01,711.0846,<ts>,711.2397
555,556,ATL_se0_ag1_f_01,711.2397,(pause 0.14),711.3762
556,557,ATL_se0_ag1_f_01,711.3762,Right.,711.9034
557,558,ATL_int_01,712.6912,[/unintelligible/.],713.5162
558,559,ATL_se0_ag1_f_01,712.8152,[Bro.],713.4727
559,560,ATL_se0_ag1_f_01,715.3106,All our generation is twenty-one.,717.185
560,561,ATL_se0_ag1_f_01,717.185,(pause 2.54),719.7208
561,562,ATL_se0_ag1_f_01,719.7208,"Ninety-six babies,",720.9205
562,563,ATL_se0_ag1_f_01,720.9205,(pause 0.38),721.2982
563,564,ATL_se0_ag1_f_01,721.2982,is finna be twenty-one.,722.545
564,565,ATL_se0_ag1_f_01,722.545,(pause 2.30),724.8455
565,566,ATL_se0_ag1_f_01,724.8455,/RD-NAME-3/ is about to be twenty-one in a little while.,727.3975
566,567,ATL_se0_ag1_f_01,727.3975,(pause 2.06),729.4613
567,568,ATL_se0_ag1_f_01,729.4613,[I-],729.8234
568,569,ATL_int_01,729.5188,[I don't see] how the fuck they could trip on,731.8077
569,570,ATL_int_01,732.4156,"little niggas not knowing who Tupac was. Like,",734.9978
570,571,ATL_int_01,734.9978,(pause 0.51),735.5064
571,572,ATL_int_01,735.5064,niggas wasn't growing up when Tupac was like out like that.,738.5644
572,573,ATL_se0_ag1_f_01,738.5644,That's what I'm saying.,739.6996
573,574,ATL_int_01,739.7144,Like.,740.1251
574,575,ATL_se0_ag1_f_01,740.6132,"Like,",741.0598
575,576,ATL_int_01,741.6305,[They don't compare now-],742.9641
576,577,ATL_se0_ag1_f_01,741.6367,"[but I bet you if you ask on somebody] they know, like you could ask these folks, Kendrick Lamar, just speaking on J Cole-",747.8042
577,578,ATL_int_01,747.829,Yeah.,748.2136
578,579,ATL_se0_ag1_f_01,748.2384,"Of course Young Thug. And the- those [kind of rappers but rappers] in that, like",752.7774
579,580,ATL_int_01,750.3411,[You know that shit?],751.4513
580,581,ATL_se0_ag1_f_01,752.9792,"you can ak- you can't ask them about that. Like, that's before they time.",756.7443
581,582,ATL_int_01,757.2114,"Like we going out of our way to follow that shit. Just [cause we fuck] with like,",761.1964
582,583,ATL_se0_ag1_f_01,759.7794,[Yeah.],760.5113
583,584,ATL_int_01,761.3739,the nineties and shit like that. They don't /have/ to fuck the nineties /at all though/.,765.0536
584,585,ATL_int_01,765.0536,(pause 2.49),767.541
585,586,ATL_int_01,767.541,"I barely made that shit. Like, I'm like kind of half way between both of 'em right [now.]",771.7421
586,587,ATL_se0_ag1_f_01,771.6677,[<laugh>],772.1639
587,588,ATL_int_01,774.5458,Really [wanna] bridge the gap on that man.,776.6008
588,589,ATL_se0_ag1_f_01,775.0191,[Mm.],775.4099
589,590,ATL_int_01,776.9109,Do what I can.,777.6863
590,591,ATL_int_01,777.6863,(pause 0.63),778.3128
591,592,ATL_int_01,778.3128,I just like both of 'em man.,779.6883
592,593,ATL_int_01,779.6883,(pause 0.08),779.7692
593,594,ATL_int_01,779.7692,Really all of them joints the same for real for real when you really think about it.,783.3327
594,595,ATL_se0_ag1_f_01,783.6615,Yeah?,784.1205
595,596,ATL_int_01,784.0877,Especially if you know,785.2145
596,597,ATL_int_01,785.4369,about numbers and stuff like that.,787.1041
597,598,ATL_se0_ag1_f_01,789.2397,Yeah?,789.6305
598,599,ATL_int_01,789.9965,So what-,790.4679
599,600,ATL_int_01,790.4679,(pause 0.28),790.747
600,601,ATL_int_01,790.747,"uh, you know about decimals?",792.1675
601,602,ATL_int_01,792.1675,(pause 0.29),792.459
602,603,ATL_int_01,792.459,[/???/],793.0917
603,604,ATL_se0_ag1_f_01,792.5086,[Mm-hm.],793.1289
604,605,ATL_int_01,793.5197,Okay.,794.0221
605,606,ATL_int_01,794.0221,(pause 0.67),794.6876
606,607,ATL_int_01,794.6876,"Ain't gonna lie, I was like, oh man I forgot how to say this word.",797.7961
607,608,ATL_int_01,797.7961,(pause 0.51),798.3075
608,609,ATL_int_01,798.3075,/??/,798.7755
609,610,ATL_se0_ag1_f_01,799.4099,"Yeah. Some of that stuff, you be like what? /RD-NAME-3/ be showing me some work. They got- they got-",804.2731
610,611,ATL_se0_ag1_f_01,804.2731,(pause 0.17),804.4407
611,612,ATL_se0_ag1_f_01,804.4407,"these days, they got new stuff.",806.1027
612,613,ATL_int_01,806.2224,Mm-hm.,806.6256
613,614,ATL_se0_ag1_f_01,806.6876,"Like,",807.1591
614,615,ATL_se0_ag1_f_01,807.1591,(pause 0.27),807.432
615,616,ATL_se0_ag1_f_01,807.432,"I'm like, I ain't never seen that when I was in school /RD-NAME-3/.",810.2791
616,617,ATL_int_01,810.4714,"Oh she did have that, like a- new ways of looking [at the numbers though.]",813.7483
617,618,ATL_se0_ag1_f_01,812.6938,"[Yeah.] She had- No, she just had some problems she showed me on her online class. It was [like],",818.8117
618,619,ATL_int_01,818.3775,[<laugh>],819.0784
619,620,ATL_se0_ag1_f_01,819.1405,"I don't even remember what it was, but I'm like, okay.",821.6898
620,621,ATL_se0_ag1_f_01,821.6898,(pause 0.27),821.9628
621,622,ATL_se0_ag1_f_01,821.9628,"I'm getting the beginning, solving it first.",824.086
622,623,ATL_se0_ag1_f_01,824.086,(pause 0.38),824.4643
623,624,ATL_se0_ag1_f_01,824.4643,"And then they start talking about regions and something. And I'm like, what the fuck is [a region?]",828.7324
624,625,ATL_int_01,827.7084,[<laugh>],829.0545
625,626,ATL_int_01,829.8441,Okay.,830.4519
626,627,ATL_int_01,830.4519,(pause 0.48),830.9358
627,628,ATL_int_01,830.9358,Now this one is-,831.7731
628,629,ATL_int_01,831.7731,(pause 0.22),831.9902
629,630,ATL_int_01,831.9902,"For example, this joint is saying it out, plain as day, and I'm still having it",835.72
630,631,ATL_int_01,835.72,(pause 0.73),836.4519
631,632,ATL_int_01,836.4519,trouble getting at how that happened.,838.0647
632,633,ATL_int_01,838.0647,(pause 0.24),838.3004
633,634,ATL_int_01,838.3004,Although they worked it out and everything.,839.9814
634,635,ATL_se0_ag1_f_01,844.747,"Oh, they just dropped the decimal and subtract it from the- <ts> just like you do regular subtraction.",850.1577
635,636,ATL_int_01,850.6167,"Okay, so",851.5534
636,637,ATL_int_01,851.5534,(pause 0.53),852.0806
637,638,ATL_int_01,852.0806,what's that? Four hundred thirty-six dollars and,854.0373
638,639,ATL_int_01,854.0373,(pause 0.13),854.1644
639,640,ATL_int_01,854.1644,seventy-two cents?,856.0523
640,641,ATL_int_01,856.0523,(pause 1.32),857.3735
641,642,ATL_int_01,857.3735,"Subtract- well, minus",859.0793
642,643,ATL_int_01,859.0793,(pause 1.16),860.2348
643,644,ATL_int_01,860.2348,forty-nine dollars and,861.5933
644,645,ATL_int_01,861.5933,(pause 0.33),861.9259
645,646,ATL_int_01,861.9259,forty-six [cents?],863.1302
646,647,ATL_se0_ag1_f_01,863.0199,[Mm-hm.],863.7333
647,648,ATL_int_01,863.8573,And what'd that give me?,864.7133
648,649,ATL_se0_ag1_f_01,865.6083,"Ha, three hundred eighty-seven dollars and [twenty-six cent. (laughing)]",869.2716
649,650,ATL_int_01,867.9716,[<laugh>],870.8684
650,651,ATL_se0_ag1_f_01,869.8407,[<laugh>],872.0096
651,652,ATL_int_01,871.0172,"[Hey, but would you be able] to do that without like that-",874.0709
652,653,ATL_int_01,874.226,that paper right in front of you. [Like if somebody] told you that. You'd just know that exact number like that?,878.8923
653,654,ATL_se0_ag1_f_01,875.6898,[Yeah.],876.5458
654,655,ATL_se0_ag1_f_01,876.5458,(pause 2.35),878.8923
655,656,ATL_se0_ag1_f_01,878.8923,"I've been calculating money like that cause at the little job I work,",881.7829
656,657,ATL_int_01,881.8883,"[My bro does this shit too], bruh, I'm not even doing that anymore.",884.6318
657,658,ATL_se0_ag1_f_01,882.0124,"[at, um-]",883.0483
658,659,ATL_se0_ag1_f_01,884.8117,"Yeah this little- What's that? Oh,",886.84
659,660,ATL_se0_ag1_f_01,886.84,(pause 0.91),887.7457
660,661,ATL_se0_ag1_f_01,887.7457,"at the, um, they don't have",889.8192
661,662,ATL_se0_ag1_f_01,889.8192,(pause 0.30),890.1232
662,663,ATL_se0_ag1_f_01,890.1232,registers and stuff. so you gotta [do it all in your head. So I] just be like,893.7581
663,664,ATL_int_01,891.556,"[Oh, shit /??/.]",893.7906
664,665,ATL_int_01,893.9562,<ts>,894.0371
665,666,ATL_int_01,894.0371,(pause 0.51),894.552
666,667,ATL_int_01,894.552,"Remember orders, all that [different stuff. Yo.]",897.6119
667,668,ATL_se0_ag1_f_01,896.2659,[Yeah.],897.1281
668,669,ATL_se0_ag1_f_01,898.1966,"And their food so doggone good. Like,",900.8287
669,670,ATL_se0_ag1_f_01,900.8287,(pause 0.13),900.9587
670,671,ATL_se0_ag1_f_01,900.9587,[ooh.],901.4882
671,672,ATL_int_01,901.2496,[/unintelligible/.],902.2926
672,673,ATL_int_01,902.9427,/???/,903.6159
673,674,ATL_int_01,903.6159,(pause 1.40),905.0196
674,675,ATL_int_01,905.0196,"Let's see, um,",906.1486
675,676,ATL_int_01,906.1486,(pause 2.12),908.2656
676,677,ATL_int_01,908.2656,what kind of music do you like right about now?,910.0334
677,678,ATL_se0_ag1_f_01,911.2554,<ts>,911.429
678,679,ATL_se0_ag1_f_01,911.429,(pause 2.28),913.7073
679,680,ATL_se0_ag1_f_01,913.7073,Mm.,914.6253
680,681,ATL_se0_ag1_f_01,914.6253,(pause 2.16),916.7849
681,682,ATL_se0_ag1_f_01,916.7849,I guess you could say,917.9667
682,683,ATL_se0_ag1_f_01,917.9667,(pause 0.13),918.0996
683,684,ATL_se0_ag1_f_01,918.0996,"Hip Hop and R and B,",919.9049
684,685,ATL_se0_ag1_f_01,919.9049,(pause 0.16),920.068
685,686,ATL_se0_ag1_f_01,920.068,cause I love to sing.,921.2962
686,687,ATL_int_01,921.5195,Yeah.,921.8668
687,688,ATL_se0_ag1_f_01,922.8035,But,923.3307
688,689,ATL_se0_ag1_f_01,923.3307,(pause 1.51),924.8392
689,690,ATL_se0_ag1_f_01,924.8392,sometimes I just can't listen to all that. I just be liking the beat to a hip hop [song.],929.095
690,691,ATL_int_01,928.4189,[The beats.],929.1074
691,692,ATL_int_01,929.5168,[The damn beats.],930.8111
692,693,ATL_se0_ag1_f_01,929.5292,[I be listening to the] beats.,931.3824
693,694,ATL_int_01,932.4021,<ts>,932.457
694,695,ATL_int_01,932.457,(pause 0.22),932.6759
695,696,ATL_int_01,932.6759,"Oh, you got R and B and a good beat going together? That's pretty cool too.",936.2487
696,697,ATL_se0_ag1_f_01,936.4472,[Yeah.],937.0985
697,698,ATL_int_01,937.7827,August Alsina pretty good doing that.,939.9593
698,699,ATL_se0_ag1_f_01,941.8021,I don't really listen to him like that.,943.8677
699,700,ATL_int_01,944.1362,"Ah man. I don't neither,",945.6849
700,701,ATL_int_01,945.6849,(pause 0.19),945.8755
701,702,ATL_int_01,945.8755,"but I just know [all of- when I hear his music, /that dude/-]",949.2226
702,703,ATL_se0_ag1_f_01,946.6484,[Yeah I heard a few of his songs. Yeah.],949.2226
703,704,ATL_int_01,949.5638,[Right.],950.1096
704,705,ATL_se0_ag1_f_01,949.8733,[/When you/] straight.,950.6617
705,706,ATL_int_01,951.7924,"Jeremiah, he turnt up too.",953.6967
706,707,ATL_se0_ag1_f_01,954.2115,Yeah?,954.7326
707,708,ATL_se0_ag1_f_01,954.7326,(pause 1.04),955.7765
708,709,ATL_se0_ag1_f_01,955.7765,[Sometimes] he just need to lower his voice though.,958.1274
709,710,ATL_int_01,955.7827,[I'll-],956.0871
710,711,ATL_int_01,956.0871,(pause 2.02),958.1026
711,712,ATL_int_01,958.1026,<laugh>,961.2474
712,713,ATL_int_01,961.5222,Two Chainz about to come out with a album called,964.4313
713,714,ATL_int_01,964.4313,(pause 0.25),964.6856
