Word,File,WordStart,WordEnd,WordDur,CitePron,ActPron,S1,S1End,S1Dur,S2,S2End,S2Dur
two,s0205a.words,328.846209,329.055,0.20879099999999998,tuw,tuw,t,328.993565,0.145459,uw,329.055152,0.061587
top,s0205a.words,343.287,343.599,0.312,taap,taap,t,343.344583,0.057525,aa,343.515102,0.170519
ten,s0205b.words,191.130089,191.636097,0.506008,tehn,tehn,t,191.354188,0.22409899999999996,eh,191.496137,0.141949
call,s0205b.words,193.4227,193.65200000000002,0.2293,kaal,kaol,k,193.535601,0.112901,ao,193.623648,0.088047
two,s0205b.words,201.919415,202.144935,0.22551999999999997,tuw,tuw,t,202.030475,0.11105999999999999,uw,202.144935,0.11445999999999999
pay,s0205b.words,213.68200000000002,213.94400000000002,0.262,pey,pey,p,213.81038999999998,0.127919,ey,213.943566,0.133176
take,s0205b.words,219.83900000000003,220.030931,0.191931,teyk,teyg,t,219.92893700000002,0.09,ey,219.998937,0.07
two,s0205b.words,232.132,232.29,0.158,tuw,tuw,t,232.25067,0.11857000000000001,uw,232.289721,0.039051
pay,s0205b.words,256.195,256.425,0.23,pey,pey,p,256.291494,0.096356,ey,256.42475,0.13325599999999999
paid,s0205b.words,258.14,258.51,0.37,peyd,peyd,p,258.31645,0.176488,ey,258.467969,0.15151900000000001
told,s0205b.words,305.008419,305.33593199999996,0.327513,towld,towldx,t,305.12967799999996,0.12125899999999999,ow,305.253204,0.123526
told,s0205b.words,307.35400000000004,307.65688,0.30288000000000004,towld,towldx,t,307.443691,0.089399,ow,307.601075,0.157384
call,s0205b.words,308.55400000000003,308.89328,0.33928,kaal,kaol,k,308.613687,0.06,ao,308.740604,0.126917
poor,s0205b.words,311.246,311.44,0.19399999999999998,powr,powr,p,311.358937,0.113254,ow,311.402348,0.043411
tape,s0205b.words,323.714,323.94,0.226,teyp,teyp,t,323.774298,0.060307000000000006,ey,323.84886,0.074562
two,s0205b.words,335.406,335.520423,0.114423,tuw,tow,t,335.46909500000004,0.063283,ow,335.520769,0.051674
tape,s0205b.words,336.259,336.50300000000004,0.244,teyp,teyp,t,336.315812,0.057241,ey,336.43656,0.12074800000000001
type,s0206a.words,27.721999999999998,27.972322,0.250322,tayp,tayp,t,27.80616,0.084035,ay,27.902652000000003,0.096492
turn,s0206a.words,64.345,64.584,0.239,tern,tern,t,64.47688000000001,0.131443,er,64.556923,0.08004299999999999
keep,s0206a.words,132.752,133.04399999999998,0.292,kiyp,kiyp,k,132.869193,0.117204,iy,132.939304,0.070111
course,s0206a.words,141.746,141.916,0.17,kowrs,kaors,k,141.795812,0.05,ao,141.825812,0.03
keep,s0206a.words,148.306,148.52200000000002,0.21600000000000003,kiyp,kiyp,k,148.39630400000001,0.09049199999999999,iy,148.471928,0.075624
teach,s0206a.words,155.005,155.247,0.242,tiych,tiych,t,155.09700700000002,0.09162000000000001,iy,155.163905,0.066898
came,s0206a.words,210.606,210.856,0.25,keym,keym,k,210.716552,0.11024,ey,210.80631200000002,0.08976
come,s0206a.words,225.233,225.44400000000002,0.21100000000000002,kahm,kahm,k,225.352375,0.119485,ah,225.392375,0.04
time,s0206a.words,251.005,251.21400000000003,0.209,taym,taym,t,251.0545,0.05,ay,251.179723,0.125223
pay,s0206a.words,330.781,330.98900000000003,0.20800000000000002,pey,pey,p,330.868687,0.088095,ey,330.988687,0.12
pay,s0206a.words,346.040697,346.246,0.205303,pey,pey,p,346.122198,0.081273,ey,346.245563,0.123365
teach,s0206a.words,350.50300000000004,350.836,0.33299999999999996,tiych,tiych,t,350.631869,0.128502,iy,350.725129,0.09326
pay,s0206a.words,353.79400000000004,353.93800000000005,0.14400000000000002,pey,pey,p,353.875563,0.081203,ey,353.938405,0.062842
taught,s0206a.words,375.528,375.935,0.40700000000000003,taat,taotq,t,375.679831,0.152007,ao,375.805544,0.12571300000000002
taught,s0206a.words,389.533,389.97130699999997,0.43830699999999995,taat,taot,t,389.652375,0.11897,ao,389.880502,0.228127
tape,s0206a.words,422.109151,422.42214400000006,0.31299299999999997,teyp,teyp,t,422.239533,0.130382,ey,422.323882,0.08434900000000001
care,s0206a.words,422.975,423.135,0.16,kehr,kehr,k,423.075062,0.1,eh,423.10506200000003,0.03
time,s0206a.words,423.49699999999996,423.772,0.275,taym,taym,t,423.590095,0.093075,ay,423.72582800000004,0.135733
kind,s0301a.words,57.214,57.641000000000005,0.42700000000000005,kaynd,kayn,k,57.37,0.156,ay,57.559,0.18899999999999997
kind,s0301a.words,57.214,57.641000000000005,0.42700000000000005,kaynd,kayn,k,57.37,0.156,ay,57.559,0.18899999999999997
point,s0301a.words,97.978,98.242,0.264,poynt,poyn,p,98.085,0.107,oy,98.205,0.12
two,s0301a.words,243.585,243.89,0.305,tuw,tuw,t,243.69299999999998,0.10800000000000001,uw,243.89,0.19699999999999998
town,s0301a.words,250.07530099999997,250.56,0.484699,tawn,tawn,t,250.173,0.097699,aw,250.47799999999998,0.305
caught,s0301a.words,297.989576,298.316,0.326424,kaat,kaodx,k,298.14599999999996,0.156424,ao,298.286,0.14
put,s0301a.words,301.634,301.906,0.272,puht,puhtq,p,301.718,0.084,uh,301.85,0.132
come,s0301b.words,80.32600000000001,80.612032,0.286032,kahm,kahm,k,80.4395,0.113568,ah,80.53945,0.09995
take,s0301b.words,82.581,82.87100000000001,0.29,teyk,teyk,t,82.67563299999999,0.095475,ey,82.8105,0.13486700000000001
put,s0301b.words,91.837,92.177,0.34,puht,puhdx,p,92.050525,0.213088,uh,92.13884,0.088315
part,s0301b.words,98.245168,98.635,0.389832,paart,paardx,p,98.439275,0.196088,aa,98.541439,0.102164
push,s0301b.words,111.104905,111.425,0.32009499999999996,puhsh,puhsh,p,111.227195,0.122803,uh,111.33202800000001,0.104833
push,s0301b.words,111.51799999999999,111.845,0.327,puhsh,puhsh,p,111.586621,0.068481,uh,111.75135700000001,0.164736
kept,s0301b.words,120.41,120.641,0.231,kehpt,kehp,k,120.49693500000001,0.086911,eh,120.567559,0.070624
case,s0301b.words,126.883,127.191,0.308,keys,keys,k,126.97125,0.088395,ey,127.11967,0.14842
point,s0302a.words,9.881,10.369000000000002,0.488,poynt,poynt,p,9.995472999999999,0.11489,oy,10.121156,0.125683
talk,s0302a.words,56.465,56.725,0.26,taak,taok,t,56.543278,0.078077,ao,56.675062,0.13178399999999998
point,s0302a.words,72.723,73.074,0.35100000000000003,poynt,poynt,p,72.848814,0.126049,oy,72.981187,0.132373
came,s0302a.words,92.581,92.96700000000001,0.386,keym,keym,k,92.714086,0.133113,ey,92.88534,0.171254
come,s0302a.words,95.136585,95.53399999999999,0.397415,kahm,kahm,k,95.313698,0.177573,ah,95.382511,0.068813
two,s0302a.words,102.14399999999999,102.43799999999999,0.294,tuw,tuw,t,102.288375,0.144373,uw,102.438375,0.15
two,s0302a.words,109.844,110.08200000000001,0.23800000000000002,tuw,tuw,t,109.96193799999999,0.118432,uw,110.081938,0.12
cause,s0302a.words,352.402,353.43300000000005,1.031,kaaz,kaoz,k,352.725075,0.322896,ao,353.306375,0.5813
kind,s0302a.words,359.103,359.35,0.247,kaynd,kahnx,k,359.243464,0.140986,ah,359.323995,0.08053099999999999
kind,s0302a.words,359.103,359.35,0.247,kaynd,kahnx,k,359.243464,0.140986,ah,359.323995,0.08053099999999999
part,s0302a.words,372.457399,372.81800000000004,0.360601,paart,paardx,p,372.65806200000003,0.200486,aa,372.728973,0.070911
key,s0302a.words,414.961,415.32599999999996,0.365,kiy,kiy,k,415.165011,0.203826,iy,415.32592,0.160909
term,s0302a.words,427.54400000000004,427.87199999999996,0.32799999999999996,term,term,t,427.69794800000005,0.153999,er,427.801633,0.10368499999999999
town,s0302a.words,452.03,452.69085599999994,0.660856,tawn,tawn,t,452.203688,0.17363900000000002,aw,452.483688,0.28
two,s0302b.words,192.388,192.717,0.32899999999999996,tuw,tuw,t,192.612,0.22399999999999998,uw,192.717,0.105
ten,s0302b.words,269.58,269.875,0.295,tehn,tehn,t,269.685,0.105,eh,269.783,0.098
take,s0302b.words,299.45799999999997,299.752,0.294,teyk,teyk,t,299.577,0.11900000000000001,ey,299.711,0.134
term,s0303a.words,138.783,139.116,0.33299999999999996,term,term,t,138.893,0.11,er,139.05,0.157
kind,s0303a.words,366.98605299999997,367.292,0.30594699999999997,kaynd,kayn,k,367.11400000000003,0.127947,ay,367.23400000000004,0.12
kind,s0303a.words,366.98605299999997,367.292,0.30594699999999997,kaynd,kayn,k,367.11400000000003,0.127947,ay,367.23400000000004,0.12
told,s0303a.words,373.616,373.968,0.35200000000000004,towld,towl,t,373.767,0.151,ow,373.906,0.139
came,s0303a.words,375.472,375.759,0.287,keym,keym,k,375.579,0.107,ey,375.691,0.11199999999999999
take,s0303a.words,380.445,380.725,0.28,teyk,teyk,t,380.535,0.09,ey,380.662,0.127
cold,s0303a.words,397.99,398.50300000000004,0.513,kowld,kowldx,k,398.204,0.214,ow,398.401,0.19699999999999998
take,s0303a.words,403.923,404.211,0.28800000000000003,teyk,teyk,t,404.01099999999997,0.08900000000000001,ey,404.16,0.149
cause,s0303a.words,413.537,413.689,0.152,kaaz,kahz,k,413.599,0.062,ah,413.655,0.055999999999999994
cut,s0303a.words,426.673,426.89300000000003,0.22,kaht,kahdx,k,426.775,0.102,ah,426.86300000000006,0.08800000000000001
pair,s0303a.words,433.379,433.79699999999997,0.418,pehr,pehr,p,433.527,0.14800000000000002,eh,433.69699999999995,0.17
two,s0303b.words,4.712975,5.133108999999999,0.420134,tuw,tuw,t,4.851287999999999,0.13831300000000002,uw,5.133108999999999,0.281821
cut,s0303b.words,13.260473999999999,13.592,0.33152600000000004,kaht,kahdx,k,13.472000000000001,0.21152600000000002,ah,13.562000000000001,0.09
come,s0303b.words,120.26,120.44581299999999,0.185813,kahm,kahm,k,120.35,0.091,ah,120.39707800000001,0.047077999999999995
come,s0303b.words,123.83543,124.025,0.18957000000000002,kahm,kahm,k,123.895,0.059570000000000005,ah,123.943,0.048
call,s0303b.words,158.66899999999998,158.977,0.308,kaal,kaol,k,158.83100000000002,0.162,ao,158.9,0.069
tag,s0303b.words,159.34,159.861,0.521,taeg,taeg,t,159.46,0.12,ae,159.701,0.24100000000000002
tag,s0303b.words,162.629411,162.922597,0.293186,taeg,taeg,t,162.763,0.133589,ae,162.863,0.1
time,s0303b.words,183.30700000000002,183.757,0.45,taym,taym,t,183.39700000000002,0.09,ay,183.67,0.273
paid,s0303b.words,209.44546100000002,209.76,0.314539,peyd,peyd,p,209.56,0.11453900000000002,ey,209.69671,0.13671
ten,s0304a.words,238.424549,239.180441,0.755892,tehn,tihehn,t,238.60927599999997,0.184727,ih,238.761989,0.15271300000000002
term,s0304a.words,293.32076,293.689071,0.368311,term,term,t,293.368358,0.047598,er,293.589344,0.22098600000000002
part,s0304a.words,306.580795,307.077157,0.49636199999999997,paart,paardx,p,306.801137,0.220342,aa,306.924102,0.122965
ten,s0304a.words,307.574314,307.901877,0.327563,tehn,tehnx,t,307.709077,0.13476300000000002,eh,307.86253,0.153453
time,s0304a.words,312.29823999999996,312.672116,0.37387600000000004,taym,taym,t,312.40615499999996,0.10791500000000001,ay,312.609309,0.203154
time,s0304a.words,350.656312,351.392506,0.736194,taym,taym,t,350.854201,0.197889,ay,351.251981,0.39778
point,s0304a.words,388.37237700000003,388.644931,0.272554,poynt,poynx,p,388.488541,0.116164,oy,388.623399,0.134858
come,s0304a.words,392.451596,392.836342,0.384746,kahm,kahm,k,392.572288,0.12069200000000001,ah,392.738312,0.166024
turn,s0304a.words,415.99093799999997,416.602354,0.611416,tern,tern,t,416.24686099999997,0.255923,er,416.521681,0.27482
call,s0304b.words,125.54598,125.809149,0.263169,kaal,kaol,k,125.64276100000001,0.09678099999999999,ao,125.776524,0.13376300000000002
cat,s0304b.words,203.935135,204.342527,0.40739200000000003,kaet,kaet,k,204.05668799999998,0.121553,ae,204.229783,0.173095
touch,s0304b.words,211.85557599999999,212.33722000000003,0.48164399999999996,tahch,tahch,t,212.05730400000002,0.201728,ah,212.1219,0.064596
teach,s0304b.words,221.83812000000003,222.223438,0.385318,tiych,tiych,t,221.958254,0.12013399999999999,iy,222.090846,0.13259200000000002
teach,s0304b.words,234.013184,234.463913,0.450729,tiych,tiysh,t,234.167875,0.154691,iy,234.297323,0.129448
came,s0304b.words,237.460288,237.68128,0.220992,keym,keym,k,237.502219,0.041931,ey,237.637,0.13478099999999998
time,s0304b.words,273.133081,273.45225,0.319169,taym,taym,t,273.283825,0.15074400000000002,ay,273.391485,0.10765999999999999
kind,s0304b.words,278.911658,279.497608,0.58595,kaynd,kayn,k,279.21311000000003,0.301452,ay,279.451095,0.237985
kind,s0304b.words,278.911658,279.497608,0.58595,kaynd,kayn,k,279.21311000000003,0.301452,ay,279.451095,0.237985
time,s0305a.words,15.398,15.882917,0.484917,taym,taym,t,15.500667000000002,0.107029,ay,15.788,0.287333
come,s0305a.words,46.912426,47.132279,0.21985300000000002,kahm,kahm,k,47.027592999999996,0.115587,ah,47.073532,0.045939
come,s0305a.words,50.532249,50.809751,0.27750199999999997,kahm,kahm,k,50.637188,0.104939,ah,50.747122999999995,0.10993499999999999
course,s0305a.words,84.38409399999999,84.653553,0.269459,kowrs,kaors,k,84.483612,0.099959,ao,84.542348,0.058736000000000003
come,s0305a.words,108.73158500000001,108.95899299999999,0.227408,kahm,kahm,k,108.82904599999999,0.09871,ah,108.887772,0.058726
took,s0305a.words,153.435396,153.669052,0.233656,tuhk,tuhk,t,153.537855,0.102459,uh,153.60407800000002,0.066223
time,s0305a.words,158.437183,158.86959,0.432407,taym,taym,t,158.548388,0.112455,ay,158.783292,0.234904
kind,s0305a.words,159.873666,160.188986,0.31532,kaynd,kaynx,k,160.013812,0.139698,ay,160.139006,0.125194
kind,s0305a.words,159.873666,160.188986,0.31532,kaynd,kaynx,k,160.013812,0.139698,ay,160.139006,0.125194
take,s0305a.words,363.304261,363.691837,0.38757600000000003,teyk,teyk,t,363.477688,0.173427,ey,363.581953,0.10426500000000001
come,s0305a.words,372.76892000000004,372.9165,0.14758,kahm,kahm,k,372.814767,0.045847000000000006,ah,372.855324,0.040557
court,s0305a.words,435.692066,435.99285599999996,0.30079,kowrt,kaordx,k,435.83298499999995,0.140983,ao,435.91913099999994,0.086146
case,s0305a.words,436.23542599999996,436.560976,0.32555,keys,keys,k,436.39691500000004,0.162771,ey,436.52380800000003,0.126893
poor,s0305a.words,446.355034,446.69161399999996,0.33658000000000005,powr,paor,p,446.544313,0.189308,ao,446.616287,0.071974
part,s0305a.words,464.141021,464.515937,0.37491599999999997,paart,paartq,p,464.258671,0.117711,aa,464.381544,0.122873
talk,s0305a.words,475.97011799999996,476.263861,0.293743,taak,taok,t,476.05343799999997,0.08321,ao,476.20565199999993,0.15221400000000002
talk,s0305b.words,8.92399,9.172507000000001,0.24851700000000002,taak,taog,t,9.008963,0.084973,ao,9.123548,0.11458499999999999
pick,s0305b.words,17.620727,18.057033999999998,0.43630699999999994,pihk,pihk,p,17.744817,0.12395999999999999,ih,17.827109,0.08229199999999999
kind,s0305b.words,135.49502900000002,135.65393899999998,0.15891,kaynd,kaanx,k,135.571595,0.076566,aa,135.63253600000002,0.060940999999999995
kind,s0305b.words,135.49502900000002,135.65393899999998,0.15891,kaynd,kaanx,k,135.571595,0.076566,aa,135.63253600000002,0.060940999999999995
kind,s0305b.words,138.431074,138.611552,0.180478,kaynd,kaan,k,138.533313,0.102239,aa,138.57326899999998,0.039956
kind,s0305b.words,138.431074,138.611552,0.180478,kaynd,kaan,k,138.533313,0.102239,aa,138.57326899999998,0.039956
time,s0306a.words,9.447063,9.749174,0.302111,taym,taym,t,9.503557,0.056494,ay,9.696541999999999,0.192985
course,s0306a.words,92.538097,92.798856,0.260759,kowrs,kaors,k,92.651162,0.11306500000000001,ao,92.7018,0.050638
took,s0306a.words,114.375901,114.54956299999999,0.17366199999999998,tuhk,tuhk,t,114.44623100000001,0.07080800000000001,uh,114.509528,0.063297
time,s0306a.words,119.37068799999999,119.702647,0.331959,taym,taym,t,119.457898,0.08721,ay,119.64778899999999,0.189891
talk,s0306a.words,294.445437,294.75543700000003,0.31,taak,taok,t,294.52212099999997,0.076684,ao,294.675437,0.153316
call,s0401a.words,54.85511999999999,55.012,0.15688,kaal,kao,k,54.964,0.109,ao,55.012,0.048
two,s0401a.words,58.123000000000005,58.32,0.19699999999999998,tuw,tuw,t,58.268,0.145,uw,58.32,0.052000000000000005
keep,s0401a.words,106.376,106.621771,0.24577100000000002,kiyp,kiyp,k,106.46991000000001,0.09391000000000001,iy,106.551,0.08109
case,s0401a.words,120.176281,120.527596,0.351315,keys,keys,k,120.255,0.079,ey,120.414,0.159
tell,s0401a.words,122.135,122.31700000000001,0.182,tehl,teh,t,122.229,0.094,eh,122.316,0.087
care,s0401a.words,179.56,179.959407,0.399407,kehr,kehr,k,179.685,0.125,eh,179.738987,0.053987
kid,s0401a.words,189.020817,189.38629699999998,0.36548,kihd,kihd,k,189.132,0.11118299999999999,ih,189.356,0.22399999999999998
put,s0401a.words,194.547903,194.797048,0.24914499999999998,puht,puht,p,194.688,0.140097,uh,194.761,0.073
kid,s0401a.words,194.886073,195.09856000000002,0.21248699999999998,kihd,kihdx,k,195.00393200000002,0.11785899999999999,ih,195.074195,0.070263
put,s0401a.words,249.217,249.43400000000003,0.217,puht,puhtq,p,249.308,0.091,uh,249.357967,0.049967000000000004
two,s0401a.words,252.30700000000002,252.429,0.122,tuw,tuw,t,252.387,0.08,uw,252.429,0.042
kind,s0401a.words,325.145,325.37,0.225,kaynd,kaynx,k,325.211,0.066,ay,325.341,0.13
kind,s0401a.words,325.145,325.37,0.225,kaynd,kaynx,k,325.211,0.066,ay,325.341,0.13
pick,s0401a.words,341.14300000000003,341.445,0.302,pihk,pihk,p,341.28166699999997,0.138667,ih,341.358,0.076333
part,s0401a.words,356.60699999999997,356.868181,0.261181,paart,paartq,p,356.764,0.157,aa,356.825,0.061
time,s0401a.words,356.868181,357.29,0.42181899999999994,taym,taym,t,356.99511,0.126929,ay,357.17,0.17489000000000002
kind,s0401a.words,357.51599999999996,357.767,0.251,kaynd,kaynx,k,357.654,0.138,ay,357.74300000000005,0.08900000000000001
kind,s0401a.words,357.51599999999996,357.767,0.251,kaynd,kaynx,k,357.654,0.138,ay,357.74300000000005,0.08900000000000001
time,s0401a.words,360.6,361.005,0.405,taym,taym,t,360.691,0.091,ay,360.88699999999994,0.196
part,s0401a.words,374.39599999999996,374.600502,0.204502,paart,paartq,p,374.486,0.09,aa,374.52099999999996,0.035
time,s0401a.words,374.600502,374.972,0.371498,taym,taym,t,374.668,0.067498,ay,374.82099999999997,0.153
case,s0401a.words,446.776,447.133151,0.357151,keys,keysh,k,446.876,0.1,ey,447.066,0.19
poor,s0401a.words,460.741,461.195,0.45399999999999996,powr,paor,p,460.926,0.185,ao,461.07599999999996,0.15
kid,s0401a.words,501.74199999999996,502.26800000000003,0.526,kihd,kihd,k,501.916,0.174,ih,502.059,0.14300000000000002
pick,s0401a.words,550.814,551.016,0.20199999999999999,pihk,pihk,p,550.8919999999999,0.0780000000001,ih,550.964,0.07200000000000001
take,s0401a.words,571.872358,572.117,0.244642,teyk,teyk,t,572.004,0.131642,ey,572.0840000000001,0.0799999999999
kid,s0401a.words,572.27,572.5319999999999,0.262,kihd,kihd,k,572.404,0.134,ih,572.484,0.08
come,s0401a.words,578.356,578.553,0.19699999999999998,kahm,kahm,k,578.442,0.086,ah,578.472,0.03
ten,s0401a.words,583.469,583.913,0.444,tehn,tehn,t,583.619,0.15,eh,583.819,0.2
take,s0401b.words,8.507125,8.683125,0.17600000000000002,teyk,teyk,t,8.590125,0.083,ey+1,8.639125,0.049
cart,s0401b.words,33.670125,34.139875,0.46975,kaart,kaortq,k,33.846125,0.17600000000000002,ao,33.975125,0.129
calm,s0401b.words,40.86755,41.359125,0.491575,kaalm,kaam,k,41.023125,0.155575,aa,41.274125,0.251
take,s0401b.words,49.119125,49.347125,0.228,teyk,teyk,t,49.208125,0.08900000000000001,ey+1,49.303125,0.095
time,s0401b.words,76.073125,76.309125,0.23600000000000002,taym,taym,t,76.185125,0.11199999999999999,ay+1,76.279125,0.094
two,s0401b.words,78.182125,78.368125,0.18600000000000003,tuw,tuw,t,78.312125,0.13,uw+1,78.368125,0.055999999999999994
taught,s0401b.words,80.875125,81.113892,0.238767,taat,taotq,t,80.972125,0.09699999999999999,ao+1,81.079125,0.107
talk,s0401b.words,99.734125,100.05598499999999,0.32186,taak,taok,t,99.851125,0.11699999999999999,ao,100.02481999999999,0.17369500000000002
talk,s0401b.words,100.824536,101.150349,0.325813,taak,taok,t,100.965125,0.14058900000000002,ao+1,101.115125,0.15
two,s0401b.words,123.303125,123.468125,0.165,tuw,tuw,t,123.419125,0.11599999999999999,uw+1,123.468125,0.049
tend,s0401b.words,141.068125,141.342125,0.27399999999999997,tehnd,tehn,t,141.196125,0.128,eh,141.292125,0.096
call,s0401b.words,148.248125,148.587125,0.33899999999999997,kaal,kaol,k,148.373125,0.125,ao+1,148.512125,0.139
tell,s0401b.words,156.610125,156.837513,0.227388,tehl,teh,t,156.698125,0.08800000000000001,eh+1,156.837513,0.139388
call,s0401b.words,173.742125,173.970125,0.228,kaal,kao,k,173.889125,0.147,ao,173.970125,0.081
