ELP_ItemID,Word,POS,Nmorph,PRS_signature,MorphoLexSegm,ROOT1_PFMF,ROOT1_FamSize,ROOT1_Freq_HAL,SUFF1_PFMF,SUFF1_FamSize,SUFF1_Freq_HAL,SUFF1_length,SUFF1_P,SUFF1_P*
1699,vaulter,NN,2,"0,1,1",{(vault)}>er>,50,3,10091,64.23229212,2274,4569119,2,3.55E-05,0.025027035
1702,vaunter,NN,2,"0,1,1",{(vaunt)}>er>,50,3,245,87.1975363,2274,4569119,2,3.55E-05,0.025027035
1703,vaunters,NN,2,"0,1,1",{(vaunt)}>er>,50,3,245,87.1975363,2274,4569119,2,3.55E-05,0.025027035
1705,vauntingly,RB,2,"0,1,1",{(vaunt)}>ly>,50,3,245,86.8829824,2898,3857999,2,4.48E-05,0.026726402
1712,vegetarians,NN,2,"0,1,1",{(veget)>ian>},25,5,14458,9.826589595,174,394113,3,2.79E-05,0.001699367
1713,vegetated,VB|JJ,2,"0,1,1",{(veget)>ate>},100,5,14458,65.81196581,937,2569118,3,2.65E-05,0.010505175
1714,vegetates,VB,2,"0,1,1",{(veget)>ate>},100,5,14458,65.81196581,937,2569118,3,2.65E-05,0.010505175
1715,vegetating,VB|NN|JJ,2,"0,1,1",{(veget)>ate>},100,5,14458,65.81196581,937,2569118,3,2.65E-05,0.010505175
1717,velar,JJ,2,"0,1,1",{(vel)>ar>},0,3,67,64.0625,129,533962,2,7.49E-06,0.000617951
1721,velars,NN,2,"0,1,1",{(vel)>ar>},0,3,67,64.0625,129,533962,2,7.49E-06,0.000617951
1730,velum,NN,2,"0,1,1",{(vel)>ium>},50,3,67,97.36842105,39,171985,3,0,0
1732,venality,NN,2,"0,1,1",{(venal)}>ity>,50,3,189,70.63903282,580,1647588,3,1.76E-05,0.004480148
1733,venally,RB,2,"0,1,1",{(venal)}>ly>,100,3,189,86.8829824,2898,3857999,2,4.48E-05,0.026726402
1743,venerates,VB,2,"0,1,1",{(vener)>ate>},50,3,867,60.47008547,937,2569118,3,2.65E-05,0.010505175
1744,venerating,VB|NN|JJ,2,"0,1,1",{(vener)>ate>},50,3,867,60.47008547,937,2569118,3,2.65E-05,0.010505175
1747,Venezuelans,NN,2,"0,1,1",{(venezuela)}>n>,100,2,2476,51.00671141,150,714837,1,1.12E-05,0.001235903
1758,ventilators,NN,2,"0,1,1",{(ventilate)}>or>,66.66666667,4,1596,63.19444444,289,937614,2,9.60E-06,0.001390391
1762,venturers,NN,2,"0,1,1",{(venture)}>er>,33.33333333,4,10078,49.23009239,2274,4569119,2,3.55E-05,0.025027035
1790,verier,RB|JJ,2,"0,1,1",{(very)}>er>,100,3,587586,81.91816982,2274,4569119,2,3.55E-05,0.025027035
1791,veriest,JJ,2,"0,1,1",{(very)}>est>,50,3,587586,40.67321178,714,287086,3,0.000261246,0.01158659
1794,verifies,VB,2,"0,1,1",{(veri)>ify>},0,8,23444,3.289473684,153,351545,3,3.98E-05,0.00216283
1795,verifying,VB,2,"0,1,1",{(veri)>ify>},0,8,23444,3.289473684,153,351545,3,3.98E-05,0.00216283
1798,verities,NN,2,"0,1,1",{(veri)>ity>},71.42857143,8,23444,47.32297064,580,1647588,3,1.76E-05,0.004480148
1826,versifies,VB,2,"0,1,1",{(verse)}>ify>,96.42857143,29,375470,94.73684211,153,351545,3,3.98E-05,0.00216283
1827,versifying,VB|NN|JJ,2,"0,1,1",{(verse)}>ify>,96.42857143,29,375470,94.73684211,153,351545,3,3.98E-05,0.00216283
1832,vertebra,NN,2,"0,1,1",{(vertebr)>a>},100,5,1223,70,61,89636,1,2.23E-05,0.000308976
1834,vertically,RB,2,"0,1,1",{(vertical)}>ly>,100,2,11105,10.14842941,2898,3857999,2,4.48E-05,0.026726402
1856,vetoer,NN,2,"0,1,1",{(veto)}>er>,100,2,3842,87.1975363,2274,4569119,2,3.55E-05,0.025027035
1857,vetoers,NN,2,"0,1,1",{(veto)}>er>,100,2,3842,87.1975363,2274,4569119,2,3.55E-05,0.025027035
1867,viably,RB,2,"0,1,1",{(viable)}>y>,100,3,6695,57.90744467,2486,3870233,1,4.99E-05,0.029816159
1876,vibrates,VB,2,"0,1,1",{(vibr)>ate>},20,6,7399,21.9017094,937,2569118,3,2.65E-05,0.010505175
1882,vicarages,NN,2,"0,1,1",{(vicar)}>age>,100,2,451,87.65432099,82,257400,3,1.94E-05,0.000772439
1885,vicariously,RB,2,"0,1,1",{(vicarious)}>ly>,0,3,338,27.85640318,2898,3857999,2,4.48E-05,0.026726402
1886,vicariousness,NN,2,"0,1,1",{(vicarious)}>ness>,100,3,338,81.80354267,1243,181553,4,0.000583852,0.016375715
1893,viciously,RB,2,"0,1,1",{(vicious)}>ly>,50,3,4188,18.01863997,2898,3857999,2,4.48E-05,0.026726402
1899,victimizes,VB,2,"0,1,1",{(victim)}>ize>,50,3,25574,19.34731935,430,443161,3,0.00014893,0.0101962
1900,victimizing,VB|NN|JJ,2,"0,1,1",{(victim)}>ize>,50,3,25574,19.34731935,430,443161,3,0.00014893,0.0101962
1929,vigilantes,NN,2,"0,1,1",{(vigil)>ante>},0,9,2655,0,1,987,4,0,0
1936,vilely,RB,2,"0,1,1",{(vile)}>ly>,75,5,2870,62.37487056,2898,3857999,2,4.48E-05,0.026726402
1937,viler,JJ,2,"0,1,1",{(vile)}>er>,100,5,2870,76.46282446,2274,4569119,2,3.55E-05,0.025027035
1938,vilest,JJ,2,"0,1,1",{(vile)}>est>,50,5,2870,20.33660589,714,287086,3,0.000261246,0.01158659
1939,vilification,NN,2,"0,1,1",{(vilify)}>ion>,100,2,359,68.64831039,1599,6530204,3,9.03E-06,0.009114784
1940,vilifications,NN,2,"0,1,1",{(vilify)}>ion>,100,2,359,68.64831039,1599,6530204,3,9.03E-06,0.009114784
1943,villainies,NN,2,"0,1,1",{(villain)}>y>,100,3,3852,37.34406439,2486,3870233,1,4.99E-05,0.029816159
1949,vindications,NN,2,"0,1,1",{(vindicate)}>ion>,100,2,787,52.62828536,1599,6530204,3,9.03E-06,0.009114784
1951,vineries,NN,2,"0,1,1",{(vine)}>ory>,100,4,5389,95.77464789,356,725186,3,2.62E-05,0.00293527
1952,vindictively,RB,2,"0,1,1",{(vindictive)}>ly>,100,3,517,68.65723162,2898,3857999,2,4.48E-05,0.026726402
1953,vindictiveness,NN,2,"0,1,1",{(vindictive)}>ness>,50,3,517,16.90821256,1243,181553,4,0.000583852,0.016375715
1954,vinery,NN,2,"0,1,1",{(vine)}>ory>,100,4,5389,95.77464789,356,725186,3,2.62E-05,0.00293527
1977,virginals,NN,2,"0,1,1",{(virgin)}>al>,100,4,30576,49.37062937,1431,4704731,2,9.14E-06,0.006642979
1978,Virginias,NN,2,"0,1,1",{(virgin)>ia>},0,4,30576,0,46,69613,2,0,0
1992,viruses,NN,2,"0,1,1",{(vir)>us>},0,3,34930,7.692307692,27,178733,2,1.68E-05,0.000463464
2014,vitalist,NN|JJ,2,"0,1,1",{(vital)}>ist>,60,11,10424,75.48806941,462,382916,3,6.27E-05,0.003707709
2015,vitalists,NN,2,"0,1,1",{(vital)}>ist>,60,11,10424,75.48806941,462,382916,3,6.27E-05,0.003707709
2017,vitalized,VB|JJ,2,"0,1,1",{(vital)}>ize>,70,11,10424,76.22377622,430,443161,3,0.00014893,0.0101962
2018,vitalizes,VB,2,"0,1,1",{(vital)}>ize>,70,11,10424,76.22377622,430,443161,3,0.00014893,0.0101962
2019,vitalizing,VB|NN|JJ,2,"0,1,1",{(vital)}>ize>,70,11,10424,76.22377622,430,443161,3,0.00014893,0.0101962
2024,vitiation,NN,2,"0,1,1",{(vitiate)}>ion>,100,2,91,97.55944931,1599,6530204,3,9.03E-06,0.009114784
2032,vitriolic,JJ,2,"0,1,1",{(vitriol)}>ic>,100,2,679,36.2290227,1014,1472797,2,2.78E-05,0.006334003
2037,vituperative,JJ,2,"0,1,1",{(vituperate)}>ive>,0,4,109,61.13989637,580,1037354,3,1.74E-05,0.002780782
2040,vituperation,NN,2,"0,1,1",{(vituperate)}>ion>,33.33333333,4,109,80.28785982,1599,6530204,3,9.03E-06,0.009114784
2049,vaulters,NN,2,"0,1,1",{(vault)}>er>,50,3,10091,64.23229212,2274,4569119,2,3.55E-05,0.025027035
2060,versified,VB|JJ,2,"0,1,1",{(verse)}>ify>,96.42857143,29,375470,94.73684211,153,351545,3,3.98E-05,0.00216283
2067,vileness,NN,2,"0,1,1",{(vile)}>ness>,25,5,2870,19.1626409,1243,181553,4,0.000583852,0.016375715
2070,vinegary,JJ,2,"0,1,1",{(vinegar)}>y>,100,2,2005,47.08249497,2486,3870233,1,4.99E-05,0.029816159
2074,vulgarism,NN,2,"0,1,1",{(vulgar)}>ism>,66.66666667,7,1614,86.66666667,271,218200,3,5.50E-05,0.001853854
2075,vulgarisms,NN,2,"0,1,1",{(vulgar)}>ism>,66.66666667,7,1614,86.66666667,271,218200,3,5.50E-05,0.001853854
2076,vulgarities,NN,2,"0,1,1",{(vulgar)}>ity>,16.66666667,7,1614,37.99654577,580,1647588,3,1.76E-05,0.004480148
2078,vulgarized,VB|JJ,2,"0,1,1",{(vulgar)}>ize>,83.33333333,7,1614,83.68298368,430,443161,3,0.00014893,0.0101962
2079,vulgarizes,VB,2,"0,1,1",{(vulgar)}>ize>,83.33333333,7,1614,83.68298368,430,443161,3,0.00014893,0.0101962
2080,vulgarizing,VB|NN|JJ,2,"0,1,1",{(vulgar)}>ize>,83.33333333,7,1614,83.68298368,430,443161,3,0.00014893,0.0101962
2081,vulgarly,RB,2,"0,1,1",{(vulgar)}>ly>,50,7,1614,53.71073524,2898,3857999,2,4.48E-05,0.026726402
2083,vulnerabilities,NN,2,"0,1,1",{(vulnerable)}>ity>,20,6,6331,22.97063903,580,1647588,3,1.76E-05,0.004480148
2084,vulnerably,RB,2,"0,1,1",{(vulnerable)}>y>,80,6,6331,73.64185111,2486,3870233,1,4.99E-05,0.029816159
2093,wackier,JJ,2,"0,1,1",{(wacky)}>er>,100,3,2080,60.66871975,2274,4569119,2,3.55E-05,0.025027035
2095,wackiness,NN,2,"0,1,1",{(wacky)}>ness>,50,3,2080,20.69243156,1243,181553,4,0.000583852,0.016375715
2103,waders,NN,2,"0,1,1",{(wade)}>er>,100,2,6539,38.18741751,2274,4569119,2,3.55E-05,0.025027035
2116,wagered,VB|JJ,2,"0,1,1",{(wage)}>er>,100,2,19231,13.68235812,2274,4569119,2,3.55E-05,0.025027035
2117,wagering,VB|NN|JJ,2,"0,1,1",{(wage)}>er>,100,2,19231,13.68235812,2274,4569119,2,3.55E-05,0.025027035
2118,wagers,VB|NN,2,"0,1,1",{(wage)}>er>,100,2,19231,13.68235812,2274,4569119,2,3.55E-05,0.025027035
2119,waggeries,NN,2,"0,1,1",{(wag)}>ory>,14.28571429,8,937,54.36619718,356,725186,3,2.62E-05,0.00293527
2120,waggery,NN,2,"0,1,1",{(wag)}>ory>,14.28571429,8,937,54.36619718,356,725186,3,2.62E-05,0.00293527
2122,waggish,JJ,2,"0,1,1",{(wag)}>ish>,42.85714286,8,937,54.58167331,252,161977,3,0.000111127,0.002780782
2126,wagoner,NN,2,"0,1,1",{(wagon)}>er>,66.66666667,4,5838,29.47646282,2274,4569119,2,3.55E-05,0.025027035
2127,wagoners,NN,2,"0,1,1",{(wagon)}>er>,66.66666667,4,5838,29.47646282,2274,4569119,2,3.55E-05,0.025027035
2128,wagonettes,NN,2,"0,1,1",{(wagon)}>ette>,100,4,5838,84.61538462,14,6920,4,0.000144509,0.000154488
2142,waivers,NN,2,"0,1,1",{(waive)}>er>,0,3,3382,13.59436868,2274,4569119,2,3.55E-05,0.025027035
2146,wakens,VB,2,"0,1,1",{(wake)}>en>,42.85714286,8,24405,60.591133,204,655590,2,1.68E-05,0.001699367
2190,wankers,NN,2,"0,1,1",{(wank)}>er>,0,2,1669,18.56577211,2274,4569119,2,3.55E-05,0.025027035
2192,wanly,RB,2,"0,1,1",{(wan)}>ly>,40,6,6549,59.06109769,2898,3857999,2,4.48E-05,0.026726402
2193,wanner,JJ,2,"0,1,1",{(wan)}>er>,20,6,6549,57.41311043,2274,4569119,2,3.55E-05,0.025027035
2194,wanness,NN,2,"0,1,1",{(wan)}>ness>,80,6,6549,81.80354267,1243,181553,4,0.000583852,0.016375715
2195,wannest,JJ,2,"0,1,1",{(wan)}>est>,80,6,6549,69.98597475,714,287086,3,0.000261246,0.01158659
2200,wantonly,RB,2,"0,1,1",{(wanton)}>ly>,50,3,673,29.78943735,2898,3857999,2,4.48E-05,0.026726402
2201,wantonness,NN,2,"0,1,1",{(wanton)}>ness>,100,3,673,39.93558776,1243,181553,4,0.000583852,0.016375715
2207,warblers,NN,2,"0,1,1",{(warble)}>er>,100,2,284,42.27892653,2274,4569119,2,3.55E-05,0.025027035
2209,warder,NN,2,"0,1,1",{(ward)}>er>,33.33333333,10,27534,29.16849978,2274,4569119,2,3.55E-05,0.025027035
2210,wardress,NN,2,"0,1,1",{(ward)}>ess>,66.66666667,10,27534,78.57142857,43,34080,3,0.000205399,0.001081415
2224,warmers,NN,2,"0,1,1",{(warm)}>er>,7.692307692,14,29760,12.89045315,2274,4569119,2,3.55E-05,0.025027035
2225,warmest,JJ,2,"0,1,1",{(warm)}>est>,23.07692308,14,29760,7.854137447,714,287086,3,0.000261246,0.01158659
2226,warmness,NN,2,"0,1,1",{(warm)}>ness>,69.23076923,14,29760,35.99033816,1243,181553,4,0.000583852,0.016375715
2230,warrantees,NN,2,"0,1,1",{(warrant)}>ee>,60,6,25881,31.91489362,48,130049,2,1.54E-05,0.000308976
2231,warranties,NN,2,"0,1,1",{(warrant)}>y>,0,6,25881,1.52917505,2486,3870233,1,4.99E-05,0.029816159
2233,warrantor,NN,2,"0,1,1",{(warrant)}>or>,100,6,25881,93.40277778,289,937614,2,9.60E-06,0.001390391
2234,warrantors,NN,2,"0,1,1",{(warrant)}>or>,100,6,25881,93.40277778,289,937614,2,9.60E-06,0.001390391
2270,uppish,JJ,2,"0,1,1",{(up)}>ish>,94.73684211,39,1065085,74.50199203,252,161977,3,0.000111127,0.002780782
2294,urbanely,RB,2,"0,1,1",{(urbane)}>ly>,100,3,119,73.86952019,2898,3857999,2,4.48E-05,0.026726402
2304,urinated,VB,2,"0,1,1",{(urine)}>ate>,25,5,5714,31.3034188,937,2569118,3,2.65E-05,0.010505175
2305,urinates,VB,2,"0,1,1",{(urine)}>ate>,25,5,5714,31.3034188,937,2569118,3,2.65E-05,0.010505175
2306,urinating,VB|NN|JJ,2,"0,1,1",{(urine)}>ate>,25,5,5714,31.3034188,937,2569118,3,2.65E-05,0.010505175
2309,Uruguayans,NN,2,"0,1,1",{(uruguay)}>ian>,100,2,862,72.25433526,174,394113,3,2.79E-05,0.001699367
2311,usherette,NN,2,"0,1,1",{(usher)}>ette>,100,2,1293,61.53846154,14,6920,4,0.000144509,0.000154488
2315,usurer,NN,2,"0,1,1",{(usur)>er>},50,5,218,66.65200176,2274,4569119,2,3.55E-05,0.025027035
2316,usurers,NN,2,"0,1,1",{(usur)>er>},50,5,218,66.65200176,2274,4569119,2,3.55E-05,0.025027035
2319,usurpations,NN,2,"0,1,1",{(usurp)}>ion>,50,3,1303,56.82102628,1599,6530204,3,9.03E-06,0.009114784
2320,usurpers,NN,2,"0,1,1",{(usurp)}>er>,100,3,1303,36.11966564,2274,4569119,2,3.55E-05,0.025027035
2324,uteruses,NN,2,"0,1,1",{(utero)>us>},0,2,1105,38.46153846,27,178733,2,1.68E-05,0.000463464
2325,utilitarians,NN,2,"0,1,1",{(util)>ian>},60,6,57081,39.88439306,174,394113,3,2.79E-05,0.001699367
2327,utterable,JJ,2,"0,1,1",{(utter)}>able>,100,8,11435,93.22617681,872,1227992,4,3.18E-05,0.006025027
2332,uvular,JJ,2,"0,1,1",{(uvula)}>er>,100,2,49,63.44038715,2274,4569119,2,3.55E-05,0.025027035
2342,vacates,VB,2,"0,1,1",{(vacu)>ate>},40,16,22838,41.13247863,937,2569118,3,2.65E-05,0.010505175
2343,vacating,VB,2,"0,1,1",{(vacu)>ate>},40,16,22838,41.13247863,937,2569118,3,2.65E-05,0.010505175
2347,vaccinated,VB|JJ,2,"0,1,1",{(vaccine)}>ate>,100,3,13304,21.79487179,937,2569118,3,2.65E-05,0.010505175
2348,vaccinates,VB,2,"0,1,1",{(vaccine)}>ate>,100,3,13304,21.79487179,937,2569118,3,2.65E-05,0.010505175
2357,vacillation,NN,2,"0,1,1",{(vacillate)}>ion>,100,2,155,76.90863579,1599,6530204,3,9.03E-06,0.009114784
2358,vacillations,NN,2,"0,1,1",{(vacillate)}>ion>,100,2,155,76.90863579,1599,6530204,3,9.03E-06,0.009114784
2360,vacua,minor,2,"0,1,1",{(vacu)>a>},93.33333333,16,22838,88.33333333,61,89636,1,2.23E-05,0.000308976
2361,vacuities,NN,2,"0,1,1",{(vacu)>ity>},53.33333333,16,22838,70.63903282,580,1647588,3,1.76E-05,0.004480148
2366,vacuums,NN|VB,2,"0,1,1",{(vacu)>ium>},6.666666667,16,22838,7.894736842,39,171985,3,0,0
2373,vaguer,JJ,2,"0,1,1",{(vague)}>er>,100,5,9743,59.83282006,2274,4569119,2,3.55E-05,0.025027035
2374,vainer,JJ,2,"0,1,1",{(vain)}>er>,66.66666667,7,2909,76.46282446,2274,4569119,2,3.55E-05,0.025027035
2375,vainest,JJ,2,"0,1,1",{(vain)}>est>,66.66666667,7,2909,48.10659187,714,287086,3,0.000261246,0.01158659
2379,vainly,RB,2,"0,1,1",{(vain)}>ly>,16.66666667,7,2909,26.99344149,2898,3857999,2,4.48E-05,0.026726402
2385,valences,NN,2,"0,1,1",{(val)>ance>},30,21,41544,36.02484472,323,977837,4,7.16E-06,0.001081415
2396,valetudinarian,NN|JJ,2,"0,1,1",{(valetudinary)}>ian>,0,2,4,93.6416185,174,394113,3,2.79E-05,0.001699367
2397,valetudinarians,NN,2,"0,1,1",{(valetudinary)}>ian>,0,2,4,93.6416185,174,394113,3,2.79E-05,0.001699367
2401,validates,VB,2,"0,1,1",{(valid)}>ate>,33.33333333,10,45004,14.63675214,937,2569118,3,2.65E-05,0.010505175
2410,valorous,JJ,2,"0,1,1",{(valor)}>ious>,100,2,1382,53.08441558,617,450833,4,7.10E-05,0.004943612
2414,valuables,NN,2,"0,1,1",{(value)>able>},12.5,17,171463,0.803673938,872,1227992,4,3.18E-05,0.006025027
2415,valuer,NN,2,"0,1,1",{(value)}>er>,93.75,17,171463,64.23229212,2274,4569119,2,3.55E-05,0.025027035
2416,valuers,NN,2,"0,1,1",{(value)}>er>,93.75,17,171463,64.23229212,2274,4569119,2,3.55E-05,0.025027035
2427,vandalized,VB,2,"0,1,1",{(vandal)}>ize>,100,3,1198,38.69463869,430,443161,3,0.00014893,0.0101962
2428,vandalizes,VB,2,"0,1,1",{(vandal)}>ize>,100,3,1198,38.69463869,430,443161,3,0.00014893,0.0101962
2429,vandalizing,VB|NN|JJ,2,"0,1,1",{(vandal)}>ize>,100,3,1198,38.69463869,430,443161,3,0.00014893,0.0101962
2443,vapidly,RB,2,"0,1,1",{(vapid)}>ly>,50,3,208,76.97618226,2898,3857999,2,4.48E-05,0.026726402
2444,vapidness,NN,2,"0,1,1",{(vapid)}>ness>,100,3,208,73.34943639,1243,181553,4,0.000583852,0.016375715
2446,vaporized,VB|JJ,2,"0,1,1",{(vapor)}>ize>,50,7,7198,21.91142191,430,443161,3,0.00014893,0.0101962
2447,vaporizes,VB,2,"0,1,1",{(vapor)}>ize>,50,7,7198,21.91142191,430,443161,3,0.00014893,0.0101962
2488,unctuously,RB,2,"0,1,1",{(unctuous)}>ly>,50,3,117,64.10079392,2898,3857999,2,4.48E-05,0.026726402
2489,unctuousness,NN,2,"0,1,1",{(unctuous)}>ness>,100,3,117,73.34943639,1243,181553,4,0.000583852,0.016375715
2534,underlings,NN,2,"0,1,1",{(under)}>ling>,33.33333333,4,250752,33.33333333,16,4289,4,0.000466309,0.000308976
2599,undulation,NN,2,"0,1,1",{(undulate)}>ion>,100,2,306,74.28035044,1599,6530204,3,9.03E-06,0.009114784
2600,undulations,NN,2,"0,1,1",{(undulate)}>ion>,100,2,306,74.28035044,1599,6530204,3,9.03E-06,0.009114784
2683,unites,VB,2,"0,1,1",{(un)}>ite>,0,20,207820,0,45,228495,3,8.75E-06,0.000308976
2835,usherettes,NN,2,"0,1,1",{(usher)}>ette>,100,2,1293,61.53846154,14,6920,4,0.000144509,0.000154488
2850,truancies,NN,2,"0,1,1",{(tru)>ancy>},100,2,90,88.88888889,28,36058,4,0,0
2851,truants,NN,2,"0,1,1",{(tru)>ant>},0,2,90,68.6825054,464,1534593,3,7.82E-06,0.001853854
2857,truculence,NN,2,"0,1,1",{(trucul)>ance>},33.33333333,4,29,87.26708075,323,977837,4,7.16E-06,0.001081415
2859,truculent,JJ,2,"0,1,1",{(trucul)>ant>},0,4,29,78.18574514,464,1534593,3,7.82E-06,0.001853854
2868,truisms,NN,2,"0,1,1",{(true)}>ism>,66.66666667,7,33983,33.7037037,271,218200,3,5.50E-05,0.001853854
2876,trumpeters,NN,2,"0,1,1",{(trumpet)}>er>,100,2,7886,41.75098988,2274,4569119,2,3.55E-05,0.025027035
2890,trustful,JJ,2,"0,1,1",{(trust)}>ful>,54.54545455,23,42953,63.74269006,343,429561,3,5.82E-05,0.003862197
2921,tubercular,JJ,2,"0,1,1",{(tubercule)>ar>},50,3,716,78.90625,129,533962,2,7.49E-06,0.000617951
2922,tuberculous,JJ,2,"0,1,1",{(tubercule)>ious>},100,3,716,72.88961039,617,450833,4,7.10E-05,0.004943612
2923,tubful,NN,2,"0,1,1",{(tube)}>ful>,75,9,28858,87.13450292,343,429561,3,5.82E-05,0.003862197
2924,tubfuls,NN,2,"0,1,1",{(tube)}>ful>,75,9,28858,87.13450292,343,429561,3,5.82E-05,0.003862197
2926,TUBULES,NN,2,"0,1,1",{(tube)>ule>},62.5,9,28858,50,17,9816,3,0,0
2940,tumblers,NN,2,"0,1,1",{(tumble)}>er>,33.33333333,4,2002,28.15662121,2274,4569119,2,3.55E-05,0.025027035
2943,tumescence,NN,2,"0,1,1",{(tumesce)}>ance>,100,2,37,81.36645963,323,977837,4,7.16E-06,0.001081415
2944,tumescences,NN,2,"0,1,1",{(tumesce)}>ance>,100,2,37,81.36645963,323,977837,4,7.16E-06,0.001081415
2945,tumescent,JJ,2,"0,1,1",{(tumesce)}>ant>,0,2,37,78.18574514,464,1534593,3,7.82E-06,0.001853854
2947,tummies,NN,2,"0,1,1",{(tum)}>y>,0,1,67,36.70020121,2486,3870233,1,4.99E-05,0.029816159
2959,tuneless,JJ,2,"0,1,1",{(tune)}>less>,66.66666667,7,32497,57.49318801,368,158354,4,0.000119984,0.00293527
2960,tuners,NN,2,"0,1,1",{(tune)}>er>,16.66666667,7,32497,10.51473823,2274,4569119,2,3.55E-05,0.025027035
2968,tunneller,NN,2,"0,1,1",{(tunnel)}>er>,100,2,9091,87.1975363,2274,4569119,2,3.55E-05,0.025027035
2969,tunnellers,NN,2,"0,1,1",{(tunnel)}>er>,100,2,9091,87.1975363,2274,4569119,2,3.55E-05,0.025027035
2980,turbidness,NN,2,"0,1,1",{(turbid)}>ness>,100,3,81,81.80354267,1243,181553,4,0.000583852,0.016375715
2988,turbulences,NN,2,"0,1,1",{(turbul)>ance>},0,3,1380,29.50310559,323,977837,4,7.16E-06,0.001081415
2998,turgidly,RB,2,"0,1,1",{(turgid)}>ly>,100,3,205,80.98032447,2898,3857999,2,4.48E-05,0.026726402
3006,TURNERY,NN,2,"0,1,1",{(turn)}>ory>,93.75,17,195606,95.77464789,356,725186,3,2.62E-05,0.00293527
3030,tutelar,JJ,2,"0,1,1",{(tutel)>ory>},100,3,143,92.11267606,356,725186,3,2.62E-05,0.00293527
3061,tweeter,NN,2,"0,1,1",{(tweet)}>er>,0,2,1077,21.64540255,2274,4569119,2,3.55E-05,0.025027035
3062,tweeters,NN,2,"0,1,1",{(tweet)}>er>,0,2,1077,21.64540255,2274,4569119,2,3.55E-05,0.025027035
3066,twelfths,NN,2,"0,1,1",{(twelve)}>th>,50,3,7329,23.07692308,53,86685,2,3.46E-05,0.000463464
3070,twentieths,NN,2,"0,1,1",{(twenty)}>th>,100,2,13178,15.38461538,53,86685,2,3.46E-05,0.000463464
3075,twiddly,JJ,2,"0,1,1",{(twiddle)}>y>,100,2,5357,52.35412475,2486,3870233,1,4.99E-05,0.029816159
3079,twiggy,JJ|NN,2,"0,1,1",{(twig)}>y>,33.33333333,4,631,33.15895372,2486,3870233,1,4.99E-05,0.029816159
3088,twirlers,NN,2,"0,1,1",{(twirl)}>er>,50,5,568,64.93620766,2274,4569119,2,3.55E-05,0.025027035
3092,twirly,JJ,2,"0,1,1",{(twirl)}>y>,25,5,568,47.56539235,2486,3870233,1,4.99E-05,0.029816159
3094,twisters,NN,2,"0,1,1",{(twist)}>er>,25,5,26073,5.675318962,2274,4569119,2,3.55E-05,0.025027035
3097,twitchers,NN,2,"0,1,1",{(twitch)}>er>,100,2,1826,74.30708315,2274,4569119,2,3.55E-05,0.025027035
3101,twitterer,NN,2,"0,1,1",{(twitter)}>er>,100,2,72,87.1975363,2274,4569119,2,3.55E-05,0.025027035
3102,twitterers,NN,2,"0,1,1",{(twitter)}>er>,100,2,72,87.1975363,2274,4569119,2,3.55E-05,0.025027035
3106,twosomes,NN,2,"0,1,1",{(two)}>some>,50,5,457072,42.10526316,39,20091,4,4.98E-05,0.000154488
3125,typifies,VB,2,"0,1,1",{(typo)}>ify>,45.71428571,36,282037,46.71052632,153,351545,3,3.98E-05,0.00216283
3126,typist,NN,2,"0,1,1",{(typo)}>ist>,31.42857143,36,282037,23.42733189,462,382916,3,6.27E-05,0.003707709
3127,typists,NN,2,"0,1,1",{(typo)}>ist>,31.42857143,36,282037,23.42733189,462,382916,3,6.27E-05,0.003707709
3133,tyrannies,NN,2,"0,1,1",{(tyran)>y>},0,7,5421,6.116700201,2486,3870233,1,4.99E-05,0.029816159
3135,tyrannized,VB|JJ,2,"0,1,1",{(tyran)>ize>},66.66666667,7,5421,67.36596737,430,443161,3,0.00014893,0.0101962
3136,tyrannizes,VB,2,"0,1,1",{(tyran)>ize>},66.66666667,7,5421,67.36596737,430,443161,3,0.00014893,0.0101962
3137,tyrannizing,VB|NN|JJ,2,"0,1,1",{(tyran)>ize>},66.66666667,7,5421,67.36596737,430,443161,3,0.00014893,0.0101962
3139,tyrannous,JJ,2,"0,1,1",{(tyran)>ious>},83.33333333,7,5421,66.3961039,617,450833,4,7.10E-05,0.004943612
3154,Ugandan,NN|JJ,2,"0,1,1",{(uganda)}>n>,100,2,462,75.16778523,150,714837,1,1.12E-05,0.001235903
3155,Ugandans,NN,2,"0,1,1",{(uganda)}>n>,100,2,462,75.16778523,150,714837,1,1.12E-05,0.001235903
3156,ugliest,JJ,2,"0,1,1",{(ugly)}>est>,40,6,12595,8.695652174,714,287086,3,0.000261246,0.01158659
3157,uglified,VB,2,"0,1,1",{(ugly)}>ify>,80,6,12595,82.23684211,153,351545,3,3.98E-05,0.00216283
3158,uglifies,VB,2,"0,1,1",{(ugly)}>ify>,80,6,12595,82.23684211,153,351545,3,3.98E-05,0.00216283
3159,uglify,VB,2,"0,1,1",{(ugly)}>ify>,80,6,12595,82.23684211,153,351545,3,3.98E-05,0.00216283
3160,uglifying,VB,2,"0,1,1",{(ugly)}>ify>,80,6,12595,82.23684211,153,351545,3,3.98E-05,0.00216283
3171,ulcerates,VB,2,"0,1,1",{(ulcer)}>ate>,75,5,1181,80.55555556,937,2569118,3,2.65E-05,0.010505175
3172,ulcerating,VB,2,"0,1,1",{(ulcer)}>ate>,75,5,1181,80.55555556,937,2569118,3,2.65E-05,0.010505175
